accX,accY,accZ,gyrX,gyrY,gyrZ
0.16,0.96,-0.18,12.39,62.81,-12.21
0.16,0.96,-0.18,12.39,62.81,-12.21
0.16,0.96,-0.18,10.56,57.07,-10.01
0.16,0.96,-0.18,10.56,57.07,-9.16
0.17,0.96,-0.17,8.54,51.88,-9.16
0.17,0.96,-0.15,5.74,45.65,-10.13
0.17,0.96,-0.15,5.74,45.65,-10.13
0.16,0.93,-0.15,4.15,40.41,-11.29
0.16,0.93,-0.15,4.15,40.41,-11.29
0.16,0.89,-0.17,1.53,36.87,-11.05
0.16,0.93,-0.17,-4.70,33.87,-9.46
0.16,0.91,-0.17,-4.70,33.87,-9.46
0.16,0.93,-0.15,-10.93,29.30,-8.06
0.16,0.93,-0.15,-10.93,29.30,-8.06
0.16,0.93,-0.11,-13.06,25.45,-7.02
0.16,0.93,-0.11,-11.78,23.62,-5.00
0.15,0.90,-0.09,-11.78,23.62,-5.00
0.16,0.91,-0.09,-10.99,23.80,-2.08
0.16,0.91,-0.09,-10.99,23.80,-2.08
0.17,0.95,-0.10,-10.44,24.35,1.59
0.17,0.95,-0.10,-9.28,23.32,2.50
0.19,0.99,-0.10,-9.28,23.32,2.50
0.19,0.98,-0.09,-6.47,21.18,0.12
0.19,0.98,-0.09,-6.47,21.18,0.12
0.20,0.94,-0.12,-2.87,20.39,-2.01
0.20,0.94,-0.12,-2.87,20.39,-2.01
0.20,0.92,-0.13,-2.93,19.29,-2.32
0.20,0.92,-0.14,-3.36,16.91,-0.98
0.20,0.92,-0.14,-3.36,16.91,-0.98
0.20,0.92,-0.14,-3.91,14.16,0.55
0.20,0.92,-0.14,-3.91,14.16,0.55
0.19,0.95,-0.12,-4.33,11.11,2.44
0.19,0.95,-0.12,-4.58,7.63,3.66
0.18,0.98,-0.09,-4.58,7.63,3.66
0.18,0.98,-0.09,-2.38,4.94,2.81
0.18,0.98,-0.09,-2.38,4.94,2.81
0.18,0.96,-0.10,-0.98,4.33,1.16
0.18,0.96,-0.10,-0.98,4.33,0.49
0.18,0.95,-0.09,-2.01,4.33,0.49
0.17,0.96,-0.08,-3.05,3.78,0.67
0.17,0.96,-0.08,-3.05,3.78,0.67
0.17,0.98,-0.05,-3.42,3.05,0.92
0.17,0.98,-0.05,-3.42,3.05,0.92
0.17,0.98,-0.03,-2.26,3.11,-0.31
0.17,0.98,-0.03,-0.18,5.00,-2.56
0.16,0.95,-0.04,-0.18,5.00,-2.56
0.17,0.93,-0.06,0.49,7.63,-3.17
0.17,0.93,-0.06,0.49,7.63,-3.17
0.17,0.93,-0.07,0.61,9.34,-2.08

-0.89,1.53,0.42,-156.74,-534.12,16.48
-0.89,1.53,0.42,-156.74,-534.12,16.48
-0.86,1.51,0.66,-135.68,-480.96,-3.30
-0.79,1.49,0.80,-112.37,-414.43,-17.82
-0.79,1.49,0.80,-112.37,-414.43,-17.82
-0.71,1.41,0.86,-83.86,-342.77,-26.61
-0.71,1.41,0.86,-83.86,-342.77,-26.61
-0.65,1.32,0.93,-57.80,-272.03,-30.03
-0.59,1.27,1.00,-35.16,-200.26,-28.38
-0.59,1.27,1.00,-35.16,-200.26,-28.38
-0.53,1.23,0.99,-10.50,-124.69,-24.41
-0.53,1.23,0.99,-10.50,-62.19,-19.10
-0.45,1.14,0.88,17.46,-50.78,-19.10
-0.31,1.02,0.66,44.98,6.47,-8.91
-0.31,1.02,0.66,44.98,6.47,-8.91
-0.25,0.98,0.47,62.50,43.64,4.94
-0.25,0.98,0.47,62.50,43.64,4.94
-0.18,0.99,0.34,79.71,69.09,22.71
-0.18,0.99,0.25,93.57,87.77,36.68
-0.12,1.00,0.26,93.57,87.77,36.68
-0.06,1.05,0.19,99.73,103.82,43.27
-0.06,1.05,0.19,99.73,103.82,43.27
-0.00,1.07,0.10,100.89,115.78,43.52
-0.00,1.07,0.10,100.89,115.78,38.09
0.06,1.06,0.01,96.80,121.89,38.09
0.12,1.04,-0.08,83.68,121.64,29.85
0.11,1.04,-0.08,83.68,121.64,29.85
0.14,1.04,-0.11,65.31,112.85,21.06
0.14,1.04,-0.11,65.31,112.85,21.06
0.16,1.02,-0.10,49.62,101.44,9.95
0.16,1.02,-0.10,49.62,85.82,1.10
0.15,0.99,-0.06,36.38,87.40,1.10
0.14,0.98,-0.01,25.63,76.90,-4.46
0.14,0.98,-0.01,25.63,76.90,-4.46
0.12,0.97,0.03,16.78,71.66,-8.79
0.12,0.97,0.03,16.78,71.66,-8.79
0.10,0.98,0.07,7.93,71.47,-12.76
0.10,0.98,0.07,7.93,72.51,-15.56
0.09,1.00,0.12,1.83,72.51,-15.56
0.09,0.99,0.13,2.26,73.79,-17.82
0.09,0.99,0.13,2.26,73.79,-17.82
0.09,0.97,0.12,5.49,77.15,-18.31
0.09,0.97,0.12,5.49,77.15,-18.31
0.08,0.96,0.13,7.69,82.28,-17.15
0.08,0.96,0.13,10.01,86.73,-15.20
0.06,0.98,0.17,10.01,86.73,-15.20
0.04,1.00,0.21,14.04,92.41,-13.37
0.04,1.00,0.21,14.04,92.41,-13.37
0.02,1.01,0.24,21.06,101.38,-12.33
0.02,1.01,0.24,21.06,101.38,-12.33
0.00,0.99,0.24,31.19,113.22,-11.66
0.00,0.99,0.24,40.10,126.65,-9.89
-0.01,0.98,0.23,40.10,126.65,-9.89
-0.01,0.99,0.21,46.81,141.85,-7.39
-0.01,0.99,0.21,46.81,141.85,-7.39
-0.02,0.99,0.18,51.82,157.17,-5.80
-0.02,0.99,0.18,51.82,157.17,-5.80
-0.03,0.98,0.14,54.44,170.35,-4.76
-0.03,0.98,0.09,54.87,182.92,-4.27
-0.03,0.97,0.09,54.87,182.92,-4.27
-0.04,0.98,0.06,54.08,193.54,-3.66
-0.04,0.98,0.06,54.08,193.54,-3.66
-0.03,1.00,0.04,54.20,199.28,-2.87
-0.03,1.00,0.04,54.20,199.28,-2.87
-0.01,0.99,-0.01,59.14,199.34,-1.65
0.01,0.98,-0.09,65.43,195.31,1.40
0.01,0.98,-0.09,65.43,195.31,1.40
0.04,0.98,-0.16,66.22,188.90,5.07
0.04,0.98,-0.16,66.22,188.90,5.07
0.06,0.99,-0.19,60.24,181.64,7.08
0.06,0.99,-0.19,51.33,174.56,6.77
0.07,1.00,-0.22,51.33,174.56,6.77
0.09,1.00,-0.24,40.10,167.66,3.97
0.09,1.00,-0.24,40.10,167.66,3.97
0.11,0.99,-0.25,29.42,158.20,0.00
0.11,0.99,-0.25,29.42,158.20,0.00
0.13,0.97,-0.25,20.08,145.20,-2.50
0.13,0.97,-0.25,4.46,130.98,-3.30
0.13,0.98,-0.24,10.86,130.98,-3.30
0.14,0.99,-0.20,3.48,116.46,-3.36
0.14,0.99,-0.20,3.48,116.46,-3.36
0.14,0.99,-0.16,-0.18,101.01,-3.78
0.14,0.99,-0.16,-0.18,101.01,-3.78
0.13,0.97,-0.14,-1.46,88.07,-3.48
0.12,0.97,-0.13,-3.66,79.41,-2.93
0.12,0.97,-0.13,-3.66,79.41,-2.93
0.12,0.97,-0.12,-7.87,73.43,-2.50
0.12,0.97,-0.12,-7.87,73.43,-2.50
0.11,0.98,-0.10,-11.90,68.97,-2.08
0.10,0.99,-0.07,-14.28,66.28,-2.20
0.10,0.99,-0.07,-14.28,66.28,-2.20
0.09,0.98,-0.06,-14.53,65.98,-2.56
0.09,0.98,-0.06,-14.53,65.98,-2.56
0.09,1.00,-0.04,-16.36,67.26,-3.11
0.09,1.02,-0.02,-13.98,67.38,-3.42
0.09,1.02,-0.02,-13.98,67.38,-3.42
0.08,1.02,-0.02,-8.12,68.48,-4.21
0.08,1.02,-0.02,-8.12,68.48,-4.21
0.09,1.01,-0.03,-1.89,70.56,-4.82
0.09,1.01,-0.03,3.23,72.94,-5.43
0.10,1.01,-0.05,3.23,72.94,-5.43
0.11,1.01,-0.07,8.67,74.58,-6.47
0.11,1.01,-0.07,8.67,74.58,-6.47
0.12,1.00,-0.11,10.68,75.87,-8.54
0.12,1.00,-0.11,10.68,75.87,-8.54
0.12,0.98,-0.13,10.38,74.34,-10.07
0.12,0.98,-0.14,10.93,72.33,-10.50
0.13,0.97,-0.14,10.93,72.33,-10.50
0.14,0.96,-0.17,8.42,70.01,-10.56
0.14,0.96,-0.17,8.42,70.01,-10.56
0.14,0.97,-0.17,4.15,64.58,-10.07
0.14,0.97,-0.17,4.15,57.74,-9.77
0.14,0.96,-0.18,3.30,57.74,-9.77
0.15,0.95,-0.20,1.53,51.21,-9.77
0.15,0.95,-0.20,1.53,51.21,-9.77
0.15,0.95,-0.19,-1.83,43.64,-8.36
0.15,0.95,-0.19,-1.83,43.64,-8.36
0.15,0.96,-0.17,-3.78,37.17,-6.96
0.15,0.96,-0.16,-5.43,32.10,-6.23
0.15,0.96,-0.16,-5.43,32.10,-6.23
0.14,0.96,-0.14,-5.74,27.22,-5.68
0.14,0.96,-0.14,-5.74,27.22,-5.68
0.15,0.95,-0.14,-5.25,23.19,-5.25
0.15,0.95,-0.14,-4.70,20.39,-4.52
0.16,0.94,-0.14,-4.70,20.39,-4.52
0.16,0.94,-0.14,-4.82,18.13,-4.03
0.16,0.94,-0.14,-4.82,18.13,-4.03
0.15,0.93,-0.13,-5.92,15.75,-3.54

0.24,0.58,-1.70,-2.62,-229.37,50.66
0.24,0.58,-1.70,-2.62,-229.37,50.66
0.21,0.52,-1.94,-15.38,-323.36,74.10
-0.01,0.66,-1.94,-54.38,-420.72,98.33
-0.03,0.66,-1.94,-54.38,-420.72,98.33
-0.28,0.80,-1.76,-98.63,-500.37,112.61
-0.28,0.80,-1.76,-98.63,-500.37,112.61
-0.46,1.03,-1.52,-143.19,-560.55,110.84
-0.66,1.32,-1.23,-180.48,-605.83,96.56
-0.66,1.32,-1.23,-180.48,-605.83,96.56
-0.81,1.50,-0.91,-208.31,-633.00,70.13
-0.81,1.50,-0.91,-208.31,-633.00,70.13
-0.95,1.69,-0.45,-222.41,-647.52,38.39
-1.07,1.74,-0.03,-215.82,-647.77,5.92
-1.07,1.74,-0.03,-215.82,-647.77,5.92
-1.15,1.71,0.32,-201.66,-618.23,-26.25
-1.15,1.71,0.32,-201.66,-618.23,-26.25
-1.15,1.64,0.66,-171.81,-572.27,-48.10
-1.10,1.55,0.91,-131.53,-507.75,-59.27
-1.10,1.55,0.91,-131.53,-507.75,-59.27
-0.98,1.44,1.08,-92.71,-421.63,-61.71
-0.98,1.44,1.08,-92.71,-327.88,-58.11
-0.83,1.32,1.15,-59.20,-323.18,-58.11
-0.71,1.20,1.13,-25.21,-224.18,-48.28
-0.71,1.20,1.13,-25.21,-224.18,-48.28
-0.60,1.07,1.06,3.48,-129.46,-35.58
-0.60,1.07,1.06,3.48,-42.97,-19.41
-0.50,1.00,0.91,23.38,-42.97,-19.41
-0.39,0.93,0.72,47.61,24.05,1.22
-0.39,0.93,0.72,47.61,24.05,1.22
-0.30,0.90,0.53,71.84,70.01,23.62
-0.30,0.90,0.53,71.84,70.01,23.62
-0.15,0.90,0.35,92.65,101.26,45.96
-0.15,1.00,0.19,101.68,121.34,62.01
-0.07,0.98,0.19,101.68,121.34,62.01
-0.02,1.02,0.13,109.01,133.97,70.80
-0.02,1.02,0.13,109.01,133.97,70.80
0.02,1.07,0.14,111.69,141.60,71.53
0.02,1.07,0.14,111.69,141.60,71.53
0.06,1.11,0.13,108.40,150.63,64.45
0.06,1.13,0.10,103.64,156.80,54.20
0.06,1.13,0.10,103.64,156.80,54.20
0.06,1.11,0.08,95.15,166.44,37.35
0.06,1.11,0.08,95.15,166.44,37.35
0.06,1.05,0.06,85.14,172.85,20.63
0.06,1.05,0.06,85.14,172.85,8.91
0.05,1.00,0.02,75.50,176.70,8.91
0.05,0.95,-0.01,65.55,179.02,1.22
0.05,0.95,-0.01,65.55,179.02,1.22
0.04,0.93,-0.02,56.70,177.92,-1.71
0.04,0.93,-0.02,56.70,177.92,-1.71
0.06,0.93,-0.03,48.46,174.74,-2.38
0.06,0.93,-0.03,32.84,169.13,-0.85
0.07,0.94,-0.04,43.27,169.13,-0.85
0.08,0.95,-0.07,38.82,164.18,1.16
0.08,0.95,-0.07,38.82,164.18,1.16
0.09,0.98,-0.08,34.24,161.56,2.01
0.09,0.98,-0.08,34.24,161.56,2.01
0.11,1.00,-0.06,32.23,156.37,2.81
0.11,1.00,-0.06,33.33,149.54,3.23
0.10,1.03,-0.03,33.33,149.54,3.23
0.08,1.06,0.01,34.97,145.57,2.93
0.08,1.06,0.01,34.97,145.57,2.93
0.06,1.06,0.08,35.83,146.30,0.37
0.06,1.06,0.08,35.83,146.30,0.37
0.03,1.07,0.12,35.64,152.40,-3.05
0.03,1.07,0.12,34.61,163.21,-6.96
0.02,1.06,0.14,34.61,163.21,-6.96
0.00,1.05,0.15,33.69,175.78,-11.84
0.00,1.05,0.15,33.69,175.78,-11.84
-0.00,1.05,0.14,34.42,187.62,-16.48
-0.00,1.05,0.14,34.42,187.62,-16.48
-0.00,1.02,0.12,40.65,193.54,-19.29
0.03,0.98,0.06,51.09,191.96,-18.74
0.01,0.98,0.06,51.09,191.96,-18.74
0.02,0.93,-0.02,60.67,185.36,-14.22
0.02,0.93,-0.02,60.67,185.36,-14.22
0.02,0.91,-0.07,63.90,176.33,-7.02
0.02,0.91,-0.07,63.90,176.33,-7.02
0.02,0.92,-0.08,60.97,168.27,-0.18
0.02,0.94,-0.10,54.14,164.06,4.94
0.03,0.94,-0.10,54.14,164.06,4.94
0.04,0.96,-0.13,45.29,162.84,6.90
0.04,0.96,-0.13,45.29,162.84,6.90
0.05,0.99,-0.13,35.34,160.64,6.71
0.05,0.99,-0.13,35.34,160.64,5.07
0.07,1.01,-0.13,28.02,157.04,5.07
0.08,1.01,-0.14,23.07,152.59,1.89
0.08,1.01,-0.14,23.07,152.59,1.89
0.09,1.00,-0.15,19.41,147.09,-1.22
0.09,1.00,-0.15,19.41,147.09,-1.22
0.11,0.99,-0.17,14.71,141.17,-2.87
0.11,0.99,-0.17,14.71,135.19,-4.27
0.11,0.98,-0.17,6.65,135.19,-4.27
0.12,1.00,-0.16,-2.01,128.11,-5.86
0.12,1.00,-0.16,-2.01,128.11,-5.86
0.13,1.00,-0.14,-6.96,118.16,-8.18
0.13,1.00,-0.14,-6.96,118.16,-8.18
0.13,0.99,-0.14,-7.57,105.83,-9.95
0.13,0.96,-0.19,-5.43,94.36,-9.22
0.13,0.95,-0.19,-5.43,94.36,-9.22
0.13,0.95,-0.21,-8.85,84.41,-7.08
0.13,0.95,-0.21,-8.85,84.41,-7.08
0.14,0.97,-0.20,-13.55,74.89,-4.52
0.14,0.97,-0.20,-15.56,65.73,-3.60
0.14,1.00,-0.17,-15.56,65.73,-3.60
0.14,0.99,-0.17,-14.34,57.13,-3.97
0.14,0.99,-0.17,-14.34,57.13,-3.97
0.13,0.98,-0.18,-12.82,50.42,-4.33
0.13,0.98,-0.18,-11.17,44.80,-3.66
0.14,0.98,-0.18,-11.17,44.80,-3.66
0.15,0.99,-0.16,-9.22,39.49,-2.32
0.15,0.99,-0.16,-9.22,39.49,-2.32
0.16,1.00,-0.13,-6.53,34.79,-1.53
0.16,1.00,-0.13,-3.17,31.62,-2.14
0.16,1.01,-0.09,-3.17,31.62,-2.14
0.16,1.01,-0.06,0.79,29.66,-3.66
0.16,1.01,-0.06,0.79,29.66,-3.66
0.15,0.99,-0.05,4.64,28.69,-5.86
0.15,0.99,-0.05,4.64,28.69,-5.86
0.13,0.96,-0.05,7.63,28.87,-7.63
0.13,0.94,-0.05,8.97,30.09,-8.00
0.13,0.94,-0.05,8.97,30.09,-8.00
0.12,0.93,-0.06,8.06,31.80,-6.96
0.12,0.93,-0.06,8.06,31.80,-6.96
0.12,0.93,-0.06,5.74,33.45,-5.68
0.12,0.93,-0.06,5.74,34.85,-5.07
0.11,0.93,-0.06,2.75,34.85,-5.07

0.36,0.71,-1.73,21.00,-188.11,36.19
0.36,0.71,-1.73,21.00,-188.11,36.19
0.27,0.59,-2.04,9.77,-269.65,51.57
0.27,0.59,-2.04,-27.71,-357.18,69.34
0.07,0.48,-2.19,-27.71,-357.18,69.34
-0.18,0.52,-1.97,-80.26,-443.12,83.56
-0.18,0.52,-1.97,-80.26,-443.12,83.56
-0.44,0.73,-1.57,-143.07,-509.89,91.49
-0.44,0.73,-1.16,-199.52,-554.75,93.57
-0.66,0.96,-1.16,-199.52,-554.75,93.57
-0.79,1.21,-0.80,-229.74,-582.82,90.58
-0.79,1.21,-0.80,-229.74,-582.82,90.58
-0.87,1.36,-0.41,-236.45,-599.61,83.37
-0.87,1.52,0.03,-229.19,-597.96,70.62
-0.93,1.50,0.03,-229.19,-597.96,70.62
-0.95,1.64,0.42,-205.38,-569.76,55.91
-0.95,1.64,0.42,-205.38,-569.76,55.91
-0.94,1.73,0.76,-164.43,-521.30,39.00
-0.94,1.73,0.76,-116.15,-458.74,18.80
-0.93,1.70,1.03,-116.15,-458.74,18.80
-0.87,1.56,1.17,-70.07,-380.68,-2.75
-0.87,1.56,1.17,-70.07,-380.68,-2.75
-0.81,1.42,1.20,-40.59,-289.00,-22.09
-0.81,1.42,1.20,-18.62,-193.85,-31.43
-0.71,1.28,1.13,-18.62,-193.85,-31.43
-0.58,1.12,0.96,2.81,-105.77,-28.93
-0.58,1.12,0.96,2.81,-105.77,-28.93
-0.45,1.00,0.74,17.03,-35.34,-18.55
-0.45,1.00,0.74,27.95,12.45,-1.22
-0.34,0.94,0.60,27.95,12.45,-1.22
-0.25,0.92,0.48,47.00,42.30,20.57
-0.25,0.92,0.48,47.00,42.30,20.57
-0.17,0.95,0.36,68.42,65.06,42.36
-0.17,0.95,0.36,68.42,65.06,42.36
-0.08,1.03,0.26,85.88,82.40,58.59
-0.08,1.03,0.26,96.50,94.24,65.61
-0.00,1.10,0.16,96.50,94.24,65.61
0.06,1.15,0.05,101.32,103.33,63.23
0.06,1.15,0.05,101.32,103.33,63.23
0.11,1.17,-0.04,96.37,109.92,52.73
0.11,1.17,-0.04,96.37,109.92,52.73
0.15,1.16,-0.12,84.47,112.06,36.62
0.15,1.16,-0.12,68.54,107.06,19.90
0.17,1.12,-0.15,68.54,107.06,19.90
0.15,1.09,-0.12,50.96,97.23,5.74
0.15,1.09,-0.12,50.96,97.23,5.74
0.13,1.03,-0.09,35.89,90.58,-6.10
0.13,1.03,-0.09,35.89,90.58,-6.10
0.12,0.98,-0.06,23.86,83.80,-14.53
0.12,0.98,-0.00,18.68,72.94,-16.36
0.10,0.93,-0.02,18.68,72.94,-16.36
0.08,0.91,0.02,19.04,64.82,-12.76
0.08,0.91,0.02,19.04,64.82,-12.76
0.07,0.90,0.03,21.36,62.50,-7.32
0.07,0.90,0.03,21.36,62.50,-7.32
0.08,0.90,0.02,21.73,64.39,-3.60
0.08,0.93,0.00,19.71,68.36,-1.46
0.10,0.92,0.00,19.71,68.36,-1.46
0.11,0.95,-0.01,16.66,71.66,-0.67
0.11,0.95,-0.01,16.66,71.66,-0.67
0.12,0.96,-0.01,14.71,73.55,-0.73
0.12,0.96,-0.01,14.71,73.97,-0.73
0.12,0.97,-0.03,14.22,73.97,-0.73
0.12,0.99,-0.03,14.65,73.97,-1.59
0.12,0.99,-0.03,14.65,73.97,-1.59
0.11,1.02,0.01,15.14,73.00,-2.93
0.11,1.02,0.01,15.14,73.00,-2.93
0.09,1.04,0.07,18.80,72.20,-3.48
0.09,1.04,0.07,26.49,75.20,-3.66
0.06,1.05,0.11,26.49,75.20,-3.66
0.04,1.05,0.13,34.73,82.46,-4.33
0.04,1.05,0.13,34.73,82.46,-4.33
0.03,1.04,0.13,42.36,92.10,-4.88
0.03,1.04,0.13,42.36,92.10,-4.88
0.03,1.02,0.09,50.35,100.59,-4.76
0.03,1.02,0.09,50.35,106.26,-4.09
0.03,1.01,0.07,57.01,106.26,-4.09
0.01,1.01,0.09,60.30,109.56,-3.11
0.01,1.01,0.09,60.30,109.56,-3.11
-0.00,1.01,0.11,63.54,113.10,-1.77
-0.00,1.01,0.11,63.54,113.10,-1.77
-0.02,1.02,0.13,64.70,120.36,-1.40
-0.02,1.02,0.13,65.43,130.37,-1.34
-0.02,1.00,0.11,65.43,130.37,-1.34
-0.02,1.00,0.08,65.43,140.75,-1.46
-0.02,1.00,0.08,65.43,140.75,-1.46
0.00,1.01,0.05,63.60,148.32,-1.83
0.00,1.01,0.05,63.60,148.32,-1.83
0.02,1.00,0.02,63.11,151.31,-1.95
0.02,1.00,0.02,62.19,152.40,-2.14
0.04,1.00,-0.01,62.19,152.40,-2.14
0.05,1.01,-0.03,59.81,150.63,-1.95
0.05,1.01,-0.03,59.81,150.63,-1.95
0.06,1.01,-0.03,58.11,145.45,-1.22
0.06,1.01,-0.03,58.11,145.45,-1.22
0.06,1.02,-0.02,55.18,140.81,-0.73
0.06,1.02,-0.04,51.82,138.06,-0.85
0.06,1.02,-0.04,51.82,138.06,-0.85
0.07,1.02,-0.05,47.36,137.02,-2.38
0.07,1.02,-0.05,47.36,137.02,-2.38
0.07,1.02,-0.05,40.71,135.44,-4.58
0.07,1.02,-0.05,40.71,135.44,-4.58
0.07,1.02,-0.03,35.10,132.93,-6.84
0.07,1.01,-0.02,32.96,129.39,-8.61
0.07,1.01,-0.02,32.96,129.39,-8.61
0.07,1.00,-0.02,33.20,126.59,-9.28
0.07,1.00,-0.02,33.20,126.59,-9.28
0.08,0.98,-0.03,33.87,124.39,-9.22
0.08,0.98,-0.03,33.87,124.39,-8.61
0.09,0.98,-0.05,33.26,121.40,-8.61
0.11,0.97,-0.06,30.03,118.41,-9.28
0.11,0.97,-0.06,30.03,118.41,-9.28
0.13,0.96,-0.08,23.74,115.42,-11.17
0.13,0.96,-0.08,23.74,115.42,-11.17
0.15,0.95,-0.10,16.91,111.51,-12.70
0.15,0.95,-0.10,10.31,104.74,-13.61
0.17,0.95,-0.11,10.31,104.74,-13.61
0.17,0.96,-0.07,4.58,95.58,-14.53
0.17,0.96,-0.07,4.58,95.58,-14.53
0.16,0.97,-0.02,1.34,86.73,-13.92
0.16,0.97,-0.02,1.34,86.73,-13.92
0.16,0.97,-0.00,2.38,79.77,-12.63
0.16,0.97,-0.00,4.39,74.58,-11.78
0.16,0.97,-0.00,4.39,74.58,-11.78
0.17,0.98,-0.00,6.71,70.19,-11.35
0.17,0.98,-0.00,6.71,70.19,-11.35
0.18,0.97,-0.03,7.87,65.25,-10.93
0.18,0.97,-0.03,7.87,60.97,-10.86

-0.71,1.64,0.28,-154.66,-434.33,69.76
-0.71,1.64,0.28,-154.66,-434.33,69.76
-0.71,1.69,0.48,-143.68,-401.92,48.58
-0.69,1.69,0.64,-125.37,-360.47,29.30
-0.69,1.69,0.64,-125.37,-360.47,29.30
-0.63,1.63,0.75,-100.71,-308.47,11.35
-0.63,1.63,0.75,-100.71,-308.47,11.35
-0.59,1.54,0.82,-71.04,-253.91,-3.17
-0.59,1.54,0.83,-37.11,-198.00,-13.00
-0.53,1.42,0.83,-37.11,-198.00,-13.00
-0.46,1.29,0.81,-2.69,-139.89,-19.04
-0.46,1.29,0.81,-2.69,-139.89,-19.04
-0.41,1.18,0.77,26.79,-81.60,-19.41
-0.41,1.18,0.77,54.32,-25.45,-13.73
-0.35,1.08,0.63,54.32,-25.45,-13.73
-0.26,1.02,0.45,76.72,21.24,-5.43
-0.26,1.02,0.45,76.72,21.24,-5.43
-0.17,1.00,0.29,93.38,53.83,3.97
-0.17,1.00,0.29,93.38,53.83,3.97
-0.11,0.98,0.18,108.52,71.96,15.32
-0.05,0.96,0.08,118.90,83.13,25.15
-0.05,0.96,0.08,118.90,83.13,25.15
0.00,0.97,0.03,118.77,91.92,30.09
0.00,0.97,0.03,118.77,91.92,30.09
0.04,0.99,-0.00,112.55,98.63,30.52
0.04,0.99,-0.00,112.55,98.63,27.16
0.05,1.01,-0.01,103.27,102.84,27.16
0.05,1.03,-0.01,93.51,103.64,21.97
0.06,1.03,-0.01,93.51,103.64,21.97
0.08,1.03,-0.02,85.45,101.50,16.42
0.08,1.03,-0.02,85.45,101.50,16.42
0.09,1.03,-0.02,76.66,97.29,10.62
0.09,1.03,-0.02,76.66,97.29,10.62
0.09,1.04,-0.01,67.69,92.10,4.94
0.09,1.04,0.03,60.91,88.26,0.00
0.07,1.04,0.03,60.91,88.26,0.00
0.06,1.04,0.06,56.52,86.91,-3.91
0.06,1.04,0.06,56.52,86.91,-3.91
0.04,1.04,0.09,54.20,88.81,-6.90
0.04,1.04,0.09,54.20,88.81,-6.90
0.04,1.04,0.12,52.61,93.57,-9.89
0.04,1.04,0.12,51.64,99.55,-12.27
0.03,1.04,0.13,51.64,99.55,-12.27
0.02,1.03,0.13,52.12,106.32,-14.04
0.02,1.03,0.13,52.12,106.32,-14.04
0.01,1.01,0.14,53.59,114.01,-14.83
0.01,1.01,0.14,53.59,114.01,-14.83
0.00,1.00,0.12,54.87,122.13,-15.14
0.00,1.00,0.09,57.01,130.62,-14.40
-0.00,0.98,0.09,57.01,130.62,-14.40
0.00,0.97,0.06,59.51,138.18,-12.57
0.00,0.97,0.06,59.51,138.18,-12.57
0.01,0.95,0.03,60.85,143.98,-10.01
0.01,0.95,0.03,60.85,143.98,-10.01
0.02,0.97,0.03,60.00,147.40,-6.35
0.02,1.00,0.05,57.74,146.73,-2.81
0.02,0.99,0.05,57.74,146.73,-2.81
0.02,1.02,0.06,58.84,145.39,-0.18
0.02,1.02,0.06,58.84,145.39,-0.18
0.03,1.02,0.04,62.62,146.12,-1.10
0.03,1.02,0.04,62.62,146.12,-1.10
0.03,1.01,0.02,63.54,149.35,-2.93
0.03,1.01,-0.00,60.67,153.14,-5.80
0.03,1.00,-0.00,60.67,153.14,-5.80
0.03,1.00,-0.02,52.92,155.64,-9.70
0.03,1.00,-0.02,52.92,155.64,-9.70
0.02,0.97,-0.05,45.47,156.86,-14.65
0.02,0.97,-0.05,45.47,157.41,-18.25
0.03,0.95,-0.08,38.15,157.41,-18.25
0.04,0.94,-0.09,29.54,153.50,-18.74
0.04,0.94,-0.09,29.54,153.50,-18.74
0.04,0.90,-0.08,26.25,143.55,-15.99
0.04,0.90,-0.08,26.25,143.55,-15.99
0.04,0.89,-0.07,27.40,130.68,-8.42
0.04,0.89,-0.07,28.87,121.22,0.06
0.04,0.92,-0.06,28.87,121.22,0.06
0.05,0.94,-0.07,27.89,118.10,6.10
0.05,0.94,-0.07,27.89,118.10,6.10
0.07,0.96,-0.08,22.40,117.74,8.30
0.07,0.96,-0.08,22.40,117.74,8.30
0.08,0.99,-0.07,14.65,117.37,7.57
0.08,0.99,-0.07,8.30,116.27,4.88
0.08,1.00,-0.05,8.30,116.27,4.88
0.08,1.01,-0.03,4.52,115.84,1.16
0.08,1.01,-0.03,4.52,115.84,1.16
0.08,1.01,-0.02,5.25,117.00,-1.95
0.08,1.01,-0.02,5.25,117.00,-1.95
0.08,0.99,-0.06,7.02,118.84,-4.21
0.08,0.99,-0.06,1.65,118.59,-6.71
0.09,0.99,-0.08,1.65,118.59,-6.71
0.10,0.99,-0.08,-1.40,116.76,-8.42
0.10,0.99,-0.08,-1.40,116.76,-8.42
0.11,1.00,-0.07,-3.23,112.18,-8.73
0.11,1.00,-0.07,-3.23,103.09,-6.84
0.13,0.99,-0.10,0.73,103.09,-6.84
0.15,0.99,-0.14,6.41,92.47,-3.85
0.15,0.99,-0.14,6.41,92.47,-3.85
0.17,1.00,-0.17,8.85,83.01,-1.77
0.17,1.00,-0.17,8.85,83.01,-1.77
0.18,1.04,-0.17,7.14,74.04,-2.20
0.18,1.05,-0.14,6.16,63.29,-4.52
0.18,1.05,-0.14,6.16,63.29,-4.52
0.18,1.03,-0.12,8.24,53.96,-7.45
0.18,1.03,-0.12,8.24,53.96,-7.45
