accX,accY,accZ,gyrX,gyrY,gyrZ
0.18,0.48,-0.47,31.74,-46.20,-26.43
0.22,0.54,-0.44,31.74,-46.20,-26.43

-0.31,1.54,-1.07,-199.10,-165.71,292.42
-0.31,1.54,-1.07,-199.10,-165.71,292.42
-0.28,1.64,-1.07,-189.88,-194.58,268.98
-0.29,1.73,-1.02,-178.77,-217.29,236.15
-0.29,1.73,-1.02,-178.77,-217.29,236.15
-0.34,1.75,-0.87,-161.93,-233.03,197.39
-0.34,1.75,-0.87,-161.93,-233.03,197.39
-0.40,1.64,-0.74,-126.34,-242.07,159.97
-0.44,1.42,-0.72,-76.05,-243.16,129.27
-0.44,1.42,-0.72,-76.05,-243.16,129.27
-0.47,1.22,-0.69,-33.94,-239.38,104.19
-0.47,1.22,-0.69,-33.94,-223.75,84.35
-0.47,1.12,-0.61,-4.27,-233.34,84.35
-0.45,1.06,-0.58,21.24,-226.14,68.36
-0.45,1.06,-0.58,21.24,-226.14,68.36
-0.43,1.00,-0.54,41.81,-216.00,53.65
-0.43,1.00,-0.54,41.81,-216.00,53.65
-0.39,0.99,-0.51,51.39,-205.38,39.61
-0.34,1.07,-0.45,54.14,-195.07,26.12
-0.34,1.07,-0.45,54.14,-195.07,26.12
-0.29,1.13,-0.46,62.26,-185.85,12.39
-0.29,1.13,-0.46,62.26,-185.85,12.39
-0.26,1.15,-0.51,73.12,-180.79,-2.56
-0.26,1.15,-0.50,77.09,-180.30,-18.19
-0.29,1.16,-0.50,77.09,-180.30,-18.19
-0.35,1.12,-0.45,75.32,-181.95,-33.57
-0.35,1.12,-0.45,75.32,-181.95,-33.57
-0.40,1.09,-0.35,70.37,-182.62,-43.82
-0.40,1.09,-0.27,66.22,-179.08,-48.52
-0.41,1.09,-0.27,66.22,-179.08,-48.52
-0.39,1.15,-0.22,60.91,-168.95,-52.98
-0.39,1.15,-0.22,60.91,-168.95,-52.98
-0.37,1.15,-0.17,55.97,-156.01,-59.33
-0.37,1.12,-0.12,48.58,-138.61,-68.66
-0.37,1.12,-0.12,48.58,-138.61,-68.66
-0.35,1.07,-0.07,43.46,-117.31,-76.29
-0.35,1.07,-0.07,43.46,-117.31,-76.29
-0.32,1.01,-0.03,44.25,-94.48,-78.61
-0.26,0.95,-0.04,49.38,-71.53,-74.71
-0.26,0.95,-0.04,49.38,-71.53,-74.71
-0.18,0.94,-0.08,53.89,-49.50,-66.77
-0.18,0.94,-0.08,53.89,-49.50,-66.77
-0.09,1.01,-0.14,54.26,-29.17,-58.04
-0.01,1.06,-0.18,53.47,-14.28,-52.43
-0.01,1.06,-0.18,53.47,-14.28,-52.43
0.02,1.07,-0.24,56.15,-7.45,-50.84
0.02,1.07,-0.24,56.15,-7.45,-50.84
0.06,1.07,-0.32,59.75,-4.46,-52.73
0.09,1.05,-0.38,59.08,-1.95,-58.90
0.08,1.05,-0.38,59.08,-1.95,-58.90
0.07,0.98,-0.41,57.68,-2.20,-67.57
0.07,0.98,-0.41,57.68,-2.20,-67.57
0.05,0.86,-0.43,57.56,-6.10,-72.02
0.05,0.86,-0.48,57.19,-10.68,-68.60
0.05,0.75,-0.48,57.19,-10.68,-68.60
0.07,0.69,-0.52,51.45,-13.73,-60.42
0.07,0.69,-0.52,51.45,-13.73,-60.42
0.10,0.72,-0.50,38.09,-16.48,-52.31
0.10,0.72,-0.50,29.05,-20.45,-44.68
0.11,0.75,-0.45,29.05,-20.45,-44.68
0.12,0.71,-0.44,26.55,-23.80,-39.61
0.12,0.71,-0.44,26.55,-23.80,-39.61
0.13,0.73,-0.43,18.86,-25.15,-35.34
0.13,0.73,-0.43,18.86,-25.15,-35.34
0.16,0.80,-0.41,11.84,-25.57,-32.53
0.16,0.87,-0.38,6.23,-24.78,-33.81
0.16,0.87,-0.38,6.23,-24.78,-33.81
0.14,0.87,-0.32,5.37,-23.56,-38.57
0.14,0.87,-0.32,5.37,-23.56,-38.57
0.12,0.82,-0.31,9.70,-21.79,-42.79
0.12,0.78,-0.32,15.38,-17.76,-42.97
0.12,0.78,-0.32,15.38,-17.76,-42.97
0.11,0.75,-0.34,17.58,-13.85,-39.61
0.11,0.75,-0.34,17.58,-13.85,-39.61
0.13,0.75,-0.35,18.37,-9.40,-34.48
0.13,0.78,-0.36,20.08,-7.26,-27.28
0.15,0.75,-0.36,20.08,-7.26,-27.28
0.17,0.76,-0.39,21.91,-8.12,-17.94
0.17,0.76,-0.39,21.91,-8.12,-17.94
0.21,0.81,-0.42,22.40,-9.58,-9.09
0.21,0.81,-0.42,20.02,-11.35,-4.70
0.24,0.91,-0.42,20.02,-11.35,-4.70
0.26,0.98,-0.41,19.29,-13.00,-5.98
0.26,0.98,-0.41,19.29,-13.00,-5.98
0.26,0.99,-0.42,22.28,-15.87,-11.05
0.26,0.99,-0.42,25.21,-21.18,-16.85
0.25,0.96,-0.42,25.21,-21.18,-16.85
0.22,0.93,-0.41,24.29,-26.49,-21.00
0.22,0.93,-0.41,24.29,-26.49,-21.00
0.19,0.91,-0.36,20.08,-30.15,-22.34
0.19,0.91,-0.36,20.08,-31.62,-21.85
0.17,0.88,-0.32,15.14,-31.62,-21.85
0.15,0.85,-0.29,10.13,-30.94,-19.71
0.15,0.85,-0.29,10.13,-30.94,-19.71
0.14,0.84,-0.24,4.21,-27.16,-16.91
0.14,0.84,-0.24,4.21,-27.16,-16.91
0.14,0.83,-0.22,1.28,-21.06,-12.45
0.15,0.82,-0.21,-1.65,-13.31,-7.57
0.15,0.82,-0.21,-1.65,-13.31,-7.57
0.17,0.83,-0.18,-5.68,-6.16,-3.48
0.17,0.83,-0.18,-5.68,-6.16,2.44
0.17,0.88,-0.14,-7.87,-3.54,2.44
0.20,0.88,-0.18,-1.89,-0.73,8.42
0.20,0.88,-0.18,-1.89,-0.73,8.42
0.24,0.94,-0.22,2.62,3.97,11.05
0.24,0.94,-0.22,2.62,3.97,11.05
0.25,0.99,-0.24,5.68,6.47,10.31
0.25,0.99,-0.24,10.44,6.90,6.84
0.25,0.99,-0.28,10.44,6.90,6.84
0.24,0.97,-0.32,13.00,6.23,2.69
0.24,0.97,-0.32,13.00,6.23,2.69
0.23,0.95,-0.35,12.82,4.58,-0.73
0.23,0.95,-0.35,12.82,4.58,-0.73
0.23,0.93,-0.35,10.68,2.56,-2.81
0.23,0.93,-0.35,8.06,-0.24,-3.72
0.22,0.91,-0.35,8.06,-0.24,-3.72
0.21,0.89,-0.34,4.46,-2.50,-4.09
0.21,0.89,-0.34,4.46,-2.50,-4.09
0.20,0.88,-0.33,0.12,-3.48,-3.85
0.20,0.88,-0.33,-3.17,-4.58,-3.11
0.20,0.88,-0.29,-3.17,-4.58,-3.11
0.19,0.87,-0.27,-4.21,-5.37,-0.98
0.19,0.87,-0.27,-4.21,-5.37,-0.98
0.20,0.87,-0.27,-3.17,-4.39,1.95
0.20,0.87,-0.27,-2.99,-2.44,3.97
0.21,0.88,-0.26,-2.99,-2.44,3.97
0.22,0.90,-0.25,-2.56,0.31,4.76
0.22,0.90,-0.25,-2.56,0.31,4.76

0.50,1.70,-0.47,20.02,-3.17,-30.03
0.50,1.70,-0.47,20.02,-3.17,-30.03
0.57,1.74,-0.52,43.40,-25.76,-56.40
0.54,1.77,-0.56,65.19,-47.12,-85.39
0.54,1.77,-0.56,65.19,-47.12,-85.39
0.45,1.69,-0.46,71.47,-69.82,-123.66
0.45,1.69,-0.46,71.47,-69.82,-123.66
0.37,1.63,-0.28,67.99,-91.19,-159.55
0.37,1.52,-0.17,70.80,-107.67,-187.74
0.30,1.52,-0.17,70.80,-107.67,-187.74
0.15,1.51,0.12,70.07,-118.35,-216.86
0.15,1.51,0.12,70.07,-118.35,-216.86
0.03,1.36,0.32,88.44,-114.69,-233.22
0.03,1.36,0.32,88.44,-95.52,-249.27
-0.11,1.28,0.59,97.47,-95.52,-249.27
-0.19,1.08,0.76,115.78,-57.62,-258.30
-0.19,1.08,0.76,115.78,-57.62,-258.30
-0.28,0.90,0.86,130.86,-8.79,-260.31
-0.28,0.90,0.86,130.86,-8.79,-260.31
-0.33,0.65,0.83,149.90,45.10,-251.04
-0.33,0.46,0.76,162.41,100.40,-231.20
-0.34,0.46,0.76,162.41,100.40,-231.20
-0.36,0.28,0.66,172.97,149.29,-201.17
-0.36,0.28,0.66,172.97,149.29,-201.17
-0.39,0.14,0.61,184.20,193.54,-162.60
-0.39,0.14,0.61,184.20,236.02,-118.23
-0.45,0.07,0.60,193.18,236.02,-118.23
-0.51,0.06,0.49,207.15,278.26,-69.21
-0.51,0.06,0.49,207.15,278.26,-69.21
-0.52,0.10,0.26,226.38,321.53,-17.21
-0.52,0.10,0.26,226.38,321.53,-17.21
-0.55,0.09,-0.06,237.67,359.13,32.10
-0.55,0.09,-0.06,222.05,388.61,75.44
-0.55,0.13,-0.35,230.77,388.61,75.44
-0.53,0.16,-0.61,200.68,411.80,110.05
-0.53,0.16,-0.61,200.68,411.80,110.05
-0.56,0.10,-0.82,157.29,420.41,138.18
-0.56,0.10,-0.82,157.29,420.41,138.18
-0.60,0.03,-0.94,109.44,415.47,165.47
-0.60,0.03,-0.94,60.61,403.44,196.96
-0.58,-0.01,-1.03,60.61,403.44,196.96
-0.64,-0.03,-1.08,13.98,375.31,232.54
-0.64,-0.03,-1.08,13.98,375.31,232.54
-0.68,-0.00,-0.95,-28.93,342.04,267.40
-0.68,-0.00,-0.95,-28.93,326.42,301.70
-0.69,0.09,-1.01,-62.01,322.75,301.70
-0.64,0.21,-1.10,-98.45,306.88,331.12
-0.64,0.21,-1.10,-98.45,306.88,331.12
-0.62,0.35,-1.21,-143.37,289.12,349.24
-0.62,0.35,-1.21,-143.37,289.12,349.24
-0.55,0.50,-1.41,-185.49,278.38,354.61
-0.55,0.67,-1.47,-232.48,266.11,350.71
-0.48,0.67,-1.47,-232.48,266.11,350.71
-0.50,0.78,-1.37,-266.05,239.20,343.02
-0.50,0.78,-1.37,-266.05,239.20,343.02
-0.55,0.92,-1.23,-282.04,203.25,334.47
-0.55,0.92,-1.23,-277.16,172.49,326.42
-0.56,1.05,-1.18,-277.16,172.49,326.42
-0.56,1.06,-1.25,-252.01,148.07,314.94
-0.56,1.06,-1.25,-252.01,148.07,314.94
-0.53,1.05,-1.37,-214.84,123.84,301.76
-0.53,1.05,-1.37,-214.84,123.84,286.13
-0.52,1.05,-1.45,-174.44,96.07,291.26
-0.48,1.06,-1.52,-134.16,64.15,280.58
-0.48,1.06,-1.52,-134.16,64.15,280.58
-0.46,1.09,-1.54,-97.60,29.36,267.88
-0.46,1.09,-1.54,-97.60,29.36,267.88
-0.46,1.07,-1.53,-66.10,-9.46,250.55
-0.46,1.07,-1.53,-35.64,-48.22,229.55
-0.46,1.02,-1.53,-35.64,-48.22,229.55
-0.48,0.95,-1.46,-10.44,-86.79,206.48
-0.48,0.95,-1.46,-10.44,-86.79,206.48
-0.53,0.87,-1.35,9.16,-121.83,184.02
-0.53,0.87,-1.35,26.73,-148.19,163.27
-0.57,0.80,-1.20,26.73,-148.19,163.27
-0.59,0.76,-1.05,42.11,-168.95,145.57
-0.59,0.76,-1.05,42.11,-168.95,145.57
-0.58,0.74,-0.94,57.80,-185.30,131.41
-0.58,0.74,-0.94,57.80,-185.30,131.41
-0.56,0.75,-0.91,72.51,-198.00,118.90
-0.54,0.73,-0.95,86.36,-209.47,108.03
-0.54,0.73,-0.95,86.36,-209.47,108.03
-0.51,0.70,-1.00,95.40,-217.29,97.29
-0.51,0.70,-1.00,95.40,-217.29,97.29
-0.47,0.76,-0.98,91.25,-221.44,85.75
-0.47,0.76,-0.98,82.52,-228.52,72.27
-0.43,0.81,-1.00,82.52,-228.52,72.27
-0.43,0.85,-0.95,72.33,-240.05,55.48
-0.43,0.85,-0.95,72.33,-240.05,55.48
-0.41,0.84,-0.94,73.43,-247.13,43.03
-0.41,0.84,-0.94,73.43,-247.13,27.40
-0.40,0.85,-0.88,69.40,-249.33,31.07
-0.42,0.88,-0.75,60.67,-251.77,18.74
-0.42,0.88,-0.75,60.67,-251.77,18.74
-0.43,0.87,-0.63,56.46,-252.87,5.80
-0.43,0.87,-0.63,56.46,-252.87,5.80
-0.43,0.83,-0.59,64.45,-253.54,-3.85
-0.43,0.84,-0.64,75.74,-246.52,-9.34
-0.39,0.84,-0.64,75.74,-246.52,-9.34
-0.31,0.86,-0.74,80.44,-228.70,-17.21
-0.31,0.86,-0.74,80.44,-228.70,-17.21
-0.27,0.83,-0.78,80.26,-214.11,-28.26
-0.27,0.78,-0.71,75.87,-207.76,-39.73
-0.28,0.78,-0.71,75.87,-207.76,-39.73
-0.30,0.71,-0.60,70.92,-201.05,-48.34
-0.30,0.71,-0.60,70.92,-201.05,-48.34
-0.30,0.67,-0.52,70.68,-188.60,-51.03
-0.30,0.67,-0.51,71.59,-171.20,-49.56
-0.22,0.73,-0.51,71.59,-171.20,-49.56
-0.13,0.83,-0.51,70.01,-151.86,-50.29
-0.13,0.83,-0.51,70.01,-151.86,-50.29
-0.06,0.86,-0.50,71.29,-138.92,-56.03
-0.06,0.86,-0.53,72.63,-131.77,-64.27
0.00,0.90,-0.51,72.63,-131.77,-64.27
0.06,0.93,-0.54,72.51,-126.83,-73.00
0.06,0.93,-0.54,72.51,-126.83,-73.00
0.07,0.88,-0.53,74.71,-126.83,-81.48
0.07,0.88,-0.53,74.71,-126.04,-86.98
0.04,0.80,-0.49,76.05,-126.04,-86.98
0.02,0.72,-0.47,74.65,-117.25,-88.93
0.02,0.72,-0.47,74.65,-117.25,-88.93
-0.03,0.61,-0.41,69.89,-103.82,-87.52
-0.03,0.61,-0.41,69.89,-103.82,-87.52
-0.03,0.54,-0.35,64.58,-82.70,-80.93
0.00,0.49,-0.33,59.45,-56.76,-68.66
0.00,0.49,-0.33,59.45,-56.76,-68.66
0.09,0.52,-0.38,57.74,-31.43,-52.19
0.09,0.52,-0.38,57.74,-31.43,-52.19

0.47,1.36,-1.21,10.99,-119.08,-3.66
0.47,1.36,-1.21,10.99,-119.08,-3.66
0.45,1.39,-1.26,14.28,-153.75,-17.82
0.45,1.39,-1.20,6.35,-190.73,-36.62
0.39,1.40,-1.20,6.35,-190.73,-36.62
0.37,1.41,-1.04,-5.55,-221.44,-58.90
0.37,1.41,-1.04,-5.55,-221.44,-58.90
0.37,1.45,-0.90,-12.70,-248.11,-80.57
0.37,1.45,-0.90,-17.15,-271.18,-103.58
0.33,1.51,-0.71,-17.15,-271.18,-103.58
0.21,1.56,-0.41,-31.19,-287.35,-134.70
0.21,1.56,-0.41,-31.19,-287.35,-134.70
0.06,1.62,0.06,-44.13,-290.71,-167.72
0.06,1.62,0.06,-28.50,-265.69,-198.91
-0.04,1.56,0.39,-28.50,-265.69,-198.91
-0.13,1.49,0.69,-6.10,-219.12,-224.49
-0.13,1.49,0.69,-6.10,-219.12,-224.49
-0.12,1.33,0.90,41.08,-161.38,-235.96
-0.12,1.33,0.90,41.08,-161.38,-238.53
-0.13,1.26,1.00,92.96,-102.11,-238.53
-0.18,1.15,1.05,147.16,-40.77,-237.55
-0.18,1.15,1.05,147.16,-40.77,-237.55
-0.22,0.98,0.96,201.23,22.03,-233.28
-0.22,0.98,0.96,201.23,22.03,-233.28
-0.21,0.84,0.71,239.81,89.60,-225.40
-0.21,0.84,0.71,271.06,151.55,-212.95
-0.17,0.74,0.46,265.93,151.55,-212.95
-0.18,0.60,0.26,287.78,199.22,-194.82
-0.18,0.60,0.26,287.78,199.22,-194.82
-0.23,0.48,0.14,299.56,234.13,-171.39
-0.23,0.48,0.14,299.56,234.13,-171.39
-0.25,0.37,-0.00,304.87,264.53,-142.64
-0.25,0.37,-0.00,297.12,291.75,-113.34
-0.26,0.32,-0.14,297.12,291.75,-113.34
-0.28,0.25,-0.25,287.17,314.51,-82.70
-0.28,0.25,-0.25,287.17,314.51,-82.70
-0.33,0.25,-0.28,270.69,332.40,-52.67
-0.33,0.25,-0.28,270.69,348.02,-24.29
-0.40,0.24,-0.33,252.87,350.16,-24.29
-0.43,0.21,-0.43,234.13,372.74,0.61
-0.43,0.21,-0.43,234.13,372.74,0.61
-0.45,0.21,-0.59,211.49,394.10,24.90
-0.45,0.21,-0.59,211.49,394.10,24.90
-0.46,0.20,-0.78,186.40,405.21,47.42
-0.46,0.20,-0.78,156.62,407.90,68.54
-0.44,0.19,-0.95,156.62,407.90,68.54
-0.39,0.12,-1.12,124.39,395.20,90.27
-0.39,0.12,-1.12,124.39,395.20,90.27
-0.35,0.14,-1.19,91.06,367.25,114.87
-0.35,0.14,-1.19,91.06,367.25,114.87
-0.30,0.23,-1.30,52.86,345.46,138.00
-0.30,0.23,-1.30,16.48,325.20,156.56
-0.25,0.30,-1.36,16.48,325.20,156.56
-0.23,0.33,-1.32,-14.53,298.58,169.49
-0.23,0.33,-1.32,-14.53,298.58,169.49
-0.25,0.36,-1.25,-35.10,266.42,183.17
-0.25,0.36,-1.25,-35.10,266.42,183.17
-0.29,0.40,-1.20,-45.78,234.86,199.46
-0.33,0.44,-1.19,-51.39,206.05,215.88
-0.33,0.44,-1.19,-51.39,206.05,215.88
-0.35,0.45,-1.23,-55.48,183.17,229.86
-0.35,0.45,-1.23,-55.48,183.17,229.86
-0.38,0.47,-1.24,-63.78,162.96,240.84
-0.38,0.47,-1.24,-73.91,143.25,248.72
-0.39,0.50,-1.21,-73.91,143.25,248.72
-0.40,0.58,-1.22,-86.24,127.32,255.00
-0.40,0.58,-1.22,-86.24,127.32,255.00
-0.37,0.62,-1.22,-97.41,115.23,256.53
-0.37,0.62,-1.22,-97.41,100.89,253.36
-0.36,0.66,-1.18,-103.39,100.89,253.36
-0.41,0.66,-1.15,-101.99,83.50,249.51
-0.41,0.66,-1.15,-101.99,83.50,249.51
-0.43,0.64,-1.12,-93.87,65.86,246.77
-0.43,0.64,-1.12,-93.87,65.86,246.77
-0.43,0.68,-1.12,-86.43,50.17,246.58
-0.43,0.68,-1.15,-79.10,35.40,246.22
-0.42,0.70,-1.15,-79.10,35.40,246.22
-0.40,0.71,-1.18,-72.88,20.63,243.29
-0.40,0.71,-1.18,-72.88,20.63,243.29
-0.41,0.73,-1.18,-70.31,4.76,238.04
-0.41,0.73,-1.18,-70.31,-10.93,230.41
-0.43,0.77,-1.14,-70.01,-10.93,230.41
-0.46,0.82,-1.08,-67.99,-26.55,220.89
-0.46,0.82,-1.08,-67.99,-26.55,220.89
-0.46,0.89,-1.06,-64.45,-40.59,210.08
-0.46,0.89,-1.06,-64.45,-40.59,195.92
-0.45,0.88,-1.11,-54.69,-52.73,195.92
-0.40,0.92,-1.17,-38.70,-64.88,181.40
-0.40,0.92,-1.17,-38.70,-64.88,181.40
-0.36,1.01,-1.18,-23.07,-82.34,170.04
-0.36,1.01,-1.18,-23.07,-82.34,170.04
-0.35,1.03,-1.17,-2.99,-107.30,155.15
-0.34,0.96,-1.21,17.46,-129.76,135.19
-0.34,0.96,-1.21,17.46,-129.76,135.19
-0.32,0.90,-1.24,27.95,-147.58,114.62
-0.32,0.90,-1.24,27.95,-147.58,114.62
-0.32,0.87,-1.20,32.78,-164.37,96.62
-0.32,0.87,-1.20,37.72,-182.68,80.08
-0.33,0.81,-1.14,37.72,-182.68,80.08
-0.35,0.73,-1.09,43.76,-199.40,66.89
-0.35,0.73,-1.09,43.76,-199.40,66.89
-0.35,0.73,-1.00,49.50,-211.12,59.45
-0.35,0.73,-1.00,49.50,-211.12,54.69
-0.34,0.76,-0.95,55.97,-219.97,54.69
-0.32,0.73,-0.96,69.03,-230.71,47.67
-0.32,0.73,-0.96,69.03,-230.71,47.67
-0.30,0.71,-1.04,81.24,-243.04,42.24
-0.30,0.71,-1.04,81.24,-243.04,42.24
-0.31,0.68,-1.09,85.57,-255.86,38.09
-0.31,0.68,-1.09,80.02,-264.16,32.23
-0.34,0.65,-1.04,80.02,-264.16,32.23
-0.38,0.66,-0.91,66.77,-268.86,25.94
-0.38,0.66,-0.91,66.77,-268.86,25.94
-0.39,0.70,-0.76,56.09,-268.92,20.87
-0.39,0.70,-0.76,56.09,-268.92,15.20
-0.39,0.72,-0.63,52.06,-263.73,15.20
-0.36,0.74,-0.54,52.31,-253.36,8.97
-0.36,0.74,-0.54,52.31,-253.36,8.97
-0.32,0.77,-0.48,51.03,-234.68,1.10
-0.32,0.77,-0.48,51.03,-234.68,1.10
-0.29,0.74,-0.42,51.15,-211.12,-7.45
-0.29,0.74,-0.34,49.93,-184.63,-15.63
-0.26,0.73,-0.34,49.93,-184.63,-15.63
-0.23,0.71,-0.25,48.83,-153.56,-23.32
-0.23,0.71,-0.25,48.83,-153.56,-23.32
-0.18,0.73,-0.20,51.33,-119.32,-27.83
-0.18,0.73,-0.20,59.57,-85.39,-29.05
-0.11,0.76,-0.21,59.57,-85.39,-29.05

0.42,1.30,-1.22,0.98,-36.93,130.37
0.42,1.30,-1.22,0.98,-36.93,130.37
0.46,1.62,-1.29,7.75,-73.24,107.12
0.46,1.71,-1.35,29.30,-114.38,66.41
0.45,1.71,-1.35,29.30,-114.38,66.41
0.35,1.64,-1.32,53.65,-160.03,18.55
0.35,1.64,-1.32,53.65,-160.03,18.55
0.22,1.54,-1.27,76.23,-203.49,-23.01
0.22,1.54,-1.27,76.23,-236.21,-58.11
0.13,1.43,-1.14,92.04,-236.21,-58.11
0.07,1.37,-1.04,100.77,-262.82,-82.95
0.07,1.37,-1.04,100.77,-262.82,-82.95
-0.05,1.28,-0.81,110.47,-286.62,-98.63
-0.05,1.28,-0.81,110.47,-286.62,-120.36
-0.10,1.34,-0.57,107.85,-294.74,-120.36
-0.10,1.45,-0.31,108.70,-288.64,-139.77
-0.10,1.45,-0.31,108.70,-288.64,-139.77
-0.15,1.60,0.01,111.15,-277.89,-161.32
-0.15,1.60,0.01,111.15,-277.89,-189.82
-0.22,1.69,0.27,119.75,-256.96,-189.82
-0.28,1.63,0.45,148.38,-218.93,-220.28
-0.28,1.63,0.45,148.38,-218.93,-220.28
-0.38,1.53,0.61,182.37,-167.66,-247.80
-0.38,1.53,0.61,182.37,-167.66,-247.80
-0.46,1.38,0.74,215.03,-103.33,-268.43
-0.46,1.24,0.80,248.47,-25.57,-277.71
-0.45,1.24,0.80,248.47,-25.57,-277.71
-0.43,1.08,0.69,279.79,49.07,-273.50
-0.43,1.08,0.69,279.79,49.07,-273.50
-0.40,0.93,0.58,305.11,110.35,-260.25
-0.40,0.93,0.58,305.11,163.76,-238.53
-0.33,0.82,0.44,333.31,163.76,-238.53
-0.33,0.72,0.31,349.79,208.86,-215.03
-0.33,0.72,0.31,349.79,208.86,-215.03
-0.41,0.56,0.20,358.15,245.61,-187.50
-0.41,0.56,0.20,358.15,245.61,-187.50
-0.46,0.42,0.09,353.33,281.56,-155.33
-0.46,0.42,0.09,340.21,320.25,-119.32
-0.45,0.34,-0.06,340.21,320.25,-119.32
-0.42,0.30,-0.28,327.33,353.03,-78.31
-0.42,0.30,-0.28,327.33,353.03,-78.31
-0.37,0.26,-0.47,311.28,374.76,-37.05
-0.37,0.26,-0.47,311.28,374.76,-37.05
-0.36,0.25,-0.57,282.29,389.04,-0.79
-0.33,0.25,-0.64,246.28,400.82,28.93
-0.33,0.25,-0.64,246.28,400.82,28.93
-0.30,0.31,-0.73,205.63,408.81,53.41
-0.30,0.31,-0.73,205.63,408.81,53.41
-0.27,0.36,-0.86,162.11,411.74,71.90
-0.27,0.36,-0.86,120.30,408.69,82.40
-0.15,0.40,-1.04,120.30,408.69,82.40
-0.05,0.44,-1.20,72.75,392.09,89.42
-0.05,0.44,-1.20,72.75,392.09,89.42
0.04,0.42,-1.25,29.54,356.57,94.91
0.04,0.42,-1.25,29.54,356.57,94.91
0.05,0.44,-1.16,-3.66,310.73,105.47
0.05,0.44,-1.16,-22.09,270.94,121.03
0.01,0.48,-1.07,-22.09,270.94,121.03
-0.04,0.49,-0.98,-28.93,240.78,138.12
-0.04,0.49,-0.98,-28.93,240.78,138.12
-0.07,0.51,-0.93,-33.81,218.81,154.85
-0.07,0.51,-0.93,-33.81,218.81,154.85
-0.11,0.53,-0.93,-40.47,200.38,170.65
-0.14,0.54,-0.94,-49.38,182.68,184.08
-0.14,0.54,-0.94,-49.38,182.68,184.08
-0.18,0.54,-0.95,-60.06,166.81,195.07
-0.18,0.54,-0.95,-60.06,166.81,195.07
-0.21,0.53,-0.95,-71.29,152.53,205.20
-0.21,0.53,-0.95,-82.03,140.75,216.25
-0.23,0.56,-0.95,-82.03,140.75,216.25
-0.24,0.59,-0.96,-90.45,128.60,226.81
-0.24,0.59,-0.96,-90.45,128.60,226.81
-0.25,0.66,-0.97,-98.94,114.44,235.96
-0.25,0.66,-0.97,-104.68,97.29,242.55
-0.29,0.69,-0.95,-104.68,97.29,242.55
-0.33,0.68,-0.92,-103.64,80.08,247.62
-0.33,0.68,-0.92,-103.64,80.08,247.62
-0.39,0.65,-0.92,-98.02,64.39,254.58
-0.39,0.65,-0.92,-91.31,50.72,263.85
-0.41,0.65,-0.93,-91.31,50.72,263.85
-0.42,0.70,-0.97,-87.52,37.29,275.94
-0.42,0.70,-0.97,-87.52,37.29,275.94
-0.42,0.78,-0.99,-86.24,22.58,285.52
-0.42,0.78,-0.99,-86.24,22.58,288.45
-0.45,0.83,-1.02,-85.94,8.48,288.45
-0.46,0.83,-1.04,-87.22,-4.09,285.22
-0.46,0.83,-1.04,-87.22,-4.09,285.22
-0.45,0.87,-1.04,-89.60,-15.99,278.87
-0.45,0.87,-1.04,-89.60,-15.99,271.73
-0.46,0.93,-1.00,-92.22,-29.11,271.73
-0.47,0.98,-0.94,-89.66,-41.99,261.47
-0.47,0.98,-0.94,-89.66,-41.99,261.47
-0.48,1.01,-0.90,-80.44,-53.04,248.35
-0.48,1.01,-0.90,-64.82,-60.91,233.89
-0.51,0.98,-0.91,-64.33,-60.91,233.89
-0.48,0.94,-0.96,-46.20,-66.35,219.06
-0.48,0.94,-0.96,-46.20,-66.35,219.06
-0.45,0.93,-1.01,-29.48,-76.23,206.18
-0.45,0.93,-1.01,-15.87,-91.49,190.55
-0.44,0.89,-1.02,-15.87,-91.49,190.55
-0.45,0.84,-1.00,-8.48,-104.61,172.85
-0.45,0.84,-1.00,-8.48,-104.61,172.85
-0.43,0.85,-0.98,-3.23,-114.44,155.82
-0.43,0.85,-0.98,1.10,-124.69,138.92
-0.41,0.90,-0.96,1.10,-124.69,138.92
-0.40,0.86,-1.00,12.21,-138.31,119.51
-0.40,0.86,-1.00,12.21,-138.31,119.51
-0.41,0.76,-1.03,25.94,-153.02,100.83
-0.41,0.76,-1.03,25.94,-164.86,87.34
-0.44,0.82,-0.99,27.65,-164.86,87.34
-0.43,0.79,-0.98,28.08,-171.81,73.12
-0.43,0.79,-0.98,28.08,-171.81,73.12
-0.53,0.75,-0.87,24.54,-176.33,56.64
-0.53,0.75,-0.87,24.54,-176.33,56.64
-0.57,0.75,-0.75,24.17,-178.22,47.91
-0.58,0.71,-0.67,30.88,-173.83,41.87
-0.58,0.71,-0.67,30.88,-173.83,41.87
-0.55,0.72,-0.64,37.60,-165.04,37.29
-0.55,0.72,-0.64,37.60,-165.04,37.29
-0.50,0.76,-0.70,44.80,-158.57,35.16
-0.45,0.78,-0.75,51.21,-153.75,30.46
-0.45,0.78,-0.75,51.21,-153.75,30.46
-0.41,0.78,-0.77,51.27,-147.64,21.97
-0.41,0.78,-0.77,51.27,-147.64,21.97
-0.38,0.77,-0.76,48.83,-140.87,12.39
-0.38,0.77,-0.70,46.81,-135.19,4.27
-0.37,0.76,-0.70,46.81,-135.19,4.27
-0.37,0.75,-0.62,46.51,-129.39,-2.20

0.11,1.09,-1.52,-9.64,-43.52,80.44
0.11,1.09,-1.52,-9.64,-43.52,80.44
