accX,accY,accZ,gyrX,gyrY,gyrZ
-0.18,0.41,-1.10,38.88,-77.09,-137.15
-0.18,0.41,-1.04,27.59,-86.24,-131.23
-0.18,0.43,-1.04,27.59,-86.24,-131.23
-0.19,0.41,-0.98,19.35,-94.42,-126.83
-0.19,0.41,-0.98,19.35,-94.42,-126.83
-0.21,0.36,-0.90,13.43,-102.91,-120.54
-0.21,0.36,-0.81,9.40,-108.89,-110.47
-0.22,0.33,-0.81,9.40,-108.89,-110.47
-0.22,0.30,-0.73,9.28,-110.29,-95.70
-0.22,0.30,-0.73,9.28,-110.29,-95.70
-0.20,0.27,-0.69,10.19,-108.22,-79.47
-0.20,0.27,-0.66,6.71,-99.61,-64.03
-0.17,0.25,-0.67,6.71,-99.61,-64.03
-0.12,0.27,-0.69,3.36,-87.16,-47.79
-0.12,0.27,-0.69,3.36,-87.16,-47.79
-0.05,0.31,-0.70,-1.71,-76.29,-33.63
-0.05,0.31,-0.70,-9.22,-70.56,-22.77
-0.00,0.35,-0.69,-9.22,-70.56,-22.77
0.03,0.39,-0.67,-14.10,-64.70,-14.16
0.03,0.39,-0.67,-14.10,-64.70,-14.16
0.05,0.42,-0.66,-18.80,-60.55,-8.06
0.05,0.42,-0.66,-24.05,-57.86,-4.03
0.08,0.45,-0.66,-24.05,-57.86,-4.03
0.08,0.49,-0.63,-28.02,-54.08,-1.65
0.08,0.49,-0.63,-28.02,-54.08,-1.65
0.08,0.51,-0.60,-26.55,-45.23,0.37
0.08,0.51,-0.60,-23.68,-37.35,3.17
0.08,0.53,-0.56,-23.68,-37.35,3.17
0.09,0.56,-0.57,-19.71,-29.79,6.04
0.09,0.56,-0.57,-19.71,-29.79,6.04
0.10,0.58,-0.60,-16.17,-20.45,7.32
0.10,0.58,-0.60,-0.55,-13.37,7.20
0.10,0.58,-0.62,-13.49,-13.37,7.20
0.11,0.59,-0.63,-12.15,-7.51,7.93
0.11,0.59,-0.63,-12.15,-7.51,7.93
0.13,0.61,-0.66,-10.74,-2.14,9.40
0.13,0.61,-0.66,-10.74,1.46,10.62
0.15,0.65,-0.71,-7.39,1.46,10.62
0.15,0.67,-0.74,-2.75,1.34,10.62
0.15,0.67,-0.74,-2.75,1.34,10.62
0.14,0.67,-0.76,0.92,1.16,8.97
0.14,0.67,-0.76,0.92,1.16,8.97
0.13,0.65,-0.78,2.26,1.10,6.90
0.13,0.65,-0.78,0.79,1.16,5.31
0.14,0.63,-0.81,0.79,1.16,5.31
0.15,0.66,-0.82,-2.93,1.71,5.07
0.15,0.66,-0.82,-2.93,1.71,5.07
0.15,0.68,-0.82,-4.70,-0.67,4.76
0.15,0.68,-0.82,-4.70,-0.67,4.76
0.14,0.68,-0.81,-5.49,-3.36,3.36
0.14,0.68,-0.81,-5.62,-4.64,1.83
0.13,0.66,-0.80,-5.62,-4.64,1.83
0.12,0.65,-0.79,-5.68,-5.13,1.04
0.12,0.65,-0.79,-5.68,-5.13,1.04
0.13,0.64,-0.77,-6.23,-4.94,0.92
0.13,0.64,-0.77,-6.23,-4.21,1.46
0.14,0.64,-0.76,-5.92,-4.21,1.46
0.13,0.65,-0.74,-3.91,-4.64,2.69
0.13,0.65,-0.74,-3.91,-4.64,2.69
0.13,0.64,-0.73,-2.01,-4.64,3.11
0.13,0.64,-0.73,-2.01,-4.64,3.11
0.13,0.64,-0.73,-0.61,-3.30,2.69
0.13,0.62,-0.74,0.18,-1.95,2.56
0.14,0.62,-0.74,0.18,-1.95,2.56
0.15,0.63,-0.75,0.55,-1.65,2.69
0.15,0.63,-0.75,0.55,-1.65,2.69
0.16,0.63,-0.76,0.98,-2.56,2.81
0.16,0.63,-0.76,0.85,-3.60,2.56
0.16,0.62,-0.76,0.85,-3.60,2.56
0.15,0.62,-0.75,0.37,-4.03,1.95
0.15,0.62,-0.75,0.37,-4.03,1.95
0.14,0.61,-0.74,0.00,-3.85,1.22
0.14,0.61,-0.74,0.00,-3.85,1.22
0.15,0.61,-0.76,-1.10,-2.81,0.79
0.16,0.61,-0.77,-3.30,-2.99,0.24
0.16,0.61,-0.77,-3.30,-2.99,0.24
0.15,0.61,-0.76,-4.15,-4.21,0.06
0.15,0.61,-0.76,-4.15,-4.21,0.06
0.14,0.61,-0.74,-3.85,-4.82,0.55
0.14,0.60,-0.73,-3.54,-4.58,0.67
0.13,0.60,-0.73,-3.54,-4.58,0.67
0.13,0.60,-0.74,-3.23,-3.85,1.10
0.13,0.60,-0.74,-3.23,-3.85,1.10
0.14,0.61,-0.75,-3.42,-2.50,1.95
0.14,0.61,-0.75,-3.97,-2.01,2.20
0.14,0.61,-0.75,-3.97,-2.01,2.20
0.14,0.61,-0.75,-3.60,-2.26,2.50
0.14,0.61,-0.75,-3.60,-2.26,2.50
0.14,0.62,-0.74,-3.05,-2.26,2.62
0.14,0.62,-0.74,-3.05,-1.59,2.75
0.14,0.61,-0.74,-2.50,-1.59,2.75
0.14,0.61,-0.75,-2.38,-0.12,2.50
0.14,0.61,-0.75,-2.38,-0.12,2.50
0.15,0.61,-0.76,-3.05,1.10,1.95
0.15,0.61,-0.76,-3.05,1.10,1.95
0.15,0.62,-0.77,-3.97,1.59,1.53

-0.18,1.34,-1.33,-97.17,300.42,-29.48
-0.18,1.34,-1.33,-97.17,300.42,-29.48
-0.20,1.39,-1.34,-90.39,281.43,-72.88
-0.28,1.38,-1.32,-82.34,254.39,-118.90
-0.28,1.38,-1.32,-82.34,254.39,-118.90
-0.37,1.30,-1.28,-73.43,226.75,-164.37
-0.37,1.30,-1.28,-73.43,226.75,-211.24
-0.48,1.16,-1.25,-64.51,200.26,-204.10
-0.64,0.94,-1.20,-55.30,174.74,-233.95
-0.64,0.94,-1.20,-55.30,174.74,-233.95
-0.74,0.70,-1.02,-40.53,148.68,-250.49
-0.74,0.70,-1.02,-40.53,117.43,-242.19
-0.78,0.59,-0.79,-16.72,121.58,-242.19
-0.73,0.58,-0.76,22.16,105.83,-212.16
-0.73,0.58,-0.76,22.16,105.83,-212.16
-0.61,0.56,-0.98,68.05,103.21,-179.26
-0.61,0.56,-0.98,68.05,103.21,-148.01
-0.47,0.62,-1.26,99.55,100.52,-156.13
-0.34,0.69,-1.47,111.45,90.15,-146.73
-0.34,0.69,-1.47,111.45,90.15,-146.73
-0.24,0.69,-1.63,107.67,69.89,-150.70
-0.24,0.69,-1.63,107.67,69.89,-150.70
-0.21,0.64,-1.61,83.56,37.66,-164.67
-0.24,0.58,-1.47,60.61,-0.61,-177.12
-0.25,0.58,-1.47,60.61,-0.61,-177.12
-0.30,0.49,-1.28,49.74,-33.69,-181.03
-0.30,0.49,-1.28,49.74,-33.69,-181.03
-0.35,0.40,-1.15,46.88,-59.45,-176.94
-0.35,0.34,-1.06,47.00,-79.28,-166.93
-0.38,0.32,-1.06,47.00,-79.28,-166.93
-0.37,0.28,-1.00,48.46,-93.02,-152.65
-0.37,0.28,-1.00,48.46,-93.02,-152.65
-0.35,0.24,-0.97,47.67,-99.91,-137.15
-0.35,0.22,-0.93,45.10,-102.60,-121.46
-0.32,0.22,-0.93,45.10,-102.60,-121.46
-0.29,0.22,-0.89,42.66,-104.80,-103.15
-0.29,0.22,-0.89,42.66,-104.80,-103.15
-0.27,0.18,-0.85,43.58,-107.36,-85.14
-0.24,0.18,-0.82,33.33,-106.08,-71.66
-0.24,0.18,-0.82,33.33,-106.08,-71.66
-0.20,0.21,-0.80,23.38,-101.14,-56.58
-0.20,0.21,-0.80,23.38,-101.14,-56.58
-0.17,0.28,-0.76,10.68,-98.02,-43.70
-0.14,0.32,-0.70,4.39,-92.65,-33.39
-0.14,0.32,-0.70,4.39,-92.65,-33.39
-0.12,0.35,-0.67,1.40,-87.83,-24.11
-0.12,0.35,-0.67,1.40,-87.83,-24.11
-0.10,0.38,-0.62,-1.34,-82.40,-14.83
-0.06,0.45,-0.63,-4.70,-73.30,-7.26
-0.06,0.45,-0.63,-4.70,-73.30,-7.26
-0.01,0.51,-0.66,-10.80,-63.29,-3.78
-0.01,0.51,-0.66,-10.80,-47.67,-3.48
0.02,0.56,-0.65,-14.71,-58.41,-3.48
0.03,0.57,-0.61,-15.87,-56.64,-3.72
0.03,0.57,-0.61,-15.87,-56.64,-3.72
-0.00,0.60,-0.57,-16.30,-56.09,-3.60
-0.00,0.60,-0.57,-16.30,-56.09,-2.69
-0.00,0.63,-0.56,-15.14,-47.85,-2.69
0.02,0.66,-0.59,-11.29,-34.79,-2.75
0.02,0.66,-0.59,-11.29,-34.79,-2.75
0.02,0.67,-0.61,-7.26,-28.26,-3.42
0.02,0.67,-0.61,-2.81,-22.89,-3.72
0.01,0.66,-0.63,-2.81,-22.89,-3.72
0.01,0.64,-0.66,0.85,-16.36,-2.87
0.01,0.64,-0.66,0.85,-16.36,-2.87
0.03,0.63,-0.70,1.28,-10.13,-1.10
0.03,0.63,-0.70,1.28,-10.13,0.43
0.05,0.64,-0.75,-1.34,-5.25,0.43
0.06,0.68,-0.74,-4.64,-4.94,2.01
0.06,0.68,-0.74,-4.64,-4.94,2.01
0.05,0.68,-0.73,-4.27,-7.69,3.30
0.05,0.68,-0.73,-4.27,-7.69,3.30
0.05,0.66,-0.73,-3.30,-8.30,3.78
0.05,0.66,-0.74,-4.52,-6.84,4.15
0.06,0.66,-0.74,-4.52,-6.84,4.15
0.09,0.66,-0.76,-6.35,-4.82,4.39
0.09,0.66,-0.76,-6.35,-4.82,4.39
0.09,0.68,-0.77,-7.51,-5.07,4.27
0.09,0.68,-0.77,-6.10,-6.29,4.09
0.09,0.70,-0.75,-6.10,-6.29,4.09
0.08,0.69,-0.73,-2.08,-8.54,3.30
0.08,0.69,-0.73,-2.08,-8.54,3.30
0.07,0.67,-0.73,0.43,-8.30,1.28
0.07,0.67,-0.73,0.43,-8.30,-14.34
0.07,0.65,-0.73,0.67,-6.71,-0.43
0.08,0.62,-0.73,-0.24,-5.31,-0.55
0.08,0.62,-0.73,-0.24,-5.31,-0.55
0.08,0.63,-0.72,-0.37,-5.00,0.85
0.08,0.63,-0.72,-0.37,-5.00,0.85
0.08,0.65,-0.72,0.43,-5.37,3.23
0.08,0.65,-0.74,1.22,-4.82,3.72
0.08,0.65,-0.74,1.22,-4.82,3.72
0.09,0.65,-0.76,0.31,-4.09,2.75
0.09,0.65,-0.76,0.31,-4.09,2.75
0.09,0.64,-0.76,-2.50,-4.09,1.77
0.09,0.64,-0.76,-2.50,-4.64,1.34
0.09,0.63,-0.76,-5.25,-4.64,1.34
0.09,0.63,-0.75,-7.51,-5.19,2.08
0.09,0.63,-0.75,-7.51,-5.19,2.08
0.09,0.64,-0.74,-8.79,-5.74,3.23
0.09,0.64,-0.74,-8.79,-5.74,3.23
0.09,0.66,-0.71,-9.22,-5.86,3.91
0.08,0.66,-0.69,-8.30,-5.49,3.48
0.08,0.66,-0.69,-8.30,-5.49,3.48
0.08,0.64,-0.69,-7.14,-4.39,2.56
0.08,0.64,-0.69,-7.14,-4.39,2.56
0.09,0.63,-0.72,-6.77,-2.75,2.75
0.09,0.63,-0.72,-6.84,-1.59,3.85
0.09,0.64,-0.73,-6.84,-1.59,3.85
0.10,0.67,-0.73,-6.84,-2.01,4.70
0.10,0.67,-0.73,-6.84,-2.01,4.70
0.10,0.68,-0.73,-6.35,-3.36,4.15
0.10,0.68,-0.73,-6.35,-3.36,2.14
0.09,0.66,-0.74,-5.68,-4.21,2.14
0.09,0.65,-0.75,-5.80,-4.09,0.92
0.09,0.65,-0.75,-5.80,-4.09,0.92
0.09,0.66,-0.76,-6.47,-3.97,0.73
0.09,0.66,-0.76,-6.47,-3.97,0.73
0.10,0.66,-0.76,-6.35,-4.52,0.61
0.10,0.66,-0.76,-5.92,-5.49,0.37
0.09,0.65,-0.76,-5.92,-5.49,0.37
0.09,0.65,-0.75,-5.80,-6.23,0.37
0.09,0.65,-0.75,-5.80,-6.23,0.37
0.09,0.65,-0.73,-5.49,-6.10,0.55
0.09,0.65,-0.73,-5.49,-5.49,0.67
0.08,0.66,-0.72,-5.00,-5.49,0.67
0.08,0.67,-0.72,-4.46,-4.76,-0.31
0.08,0.67,-0.72,-4.46,-4.76,-0.31

0.31,1.33,-1.30,70.68,106.63,-84.35
0.31,1.33,-1.30,70.68,106.63,-84.35
0.35,1.23,-1.45,76.72,77.45,-117.49
0.35,1.23,-1.45,81.36,36.62,-144.17
0.32,1.10,-1.56,81.36,36.62,-144.17
0.30,0.97,-1.69,78.49,-4.94,-163.57
0.30,0.97,-1.69,78.49,-4.94,-163.57
0.29,0.80,-1.77,72.08,-52.12,-176.88
0.29,0.80,-1.77,72.08,-52.12,-177.25
0.26,0.66,-1.89,70.25,-107.24,-177.25
0.20,0.46,-1.94,70.68,-172.42,-170.35
0.20,0.46,-1.94,70.68,-172.42,-170.35
0.09,0.32,-1.88,49.44,-236.63,-165.77
0.09,0.32,-1.88,49.44,-236.63,-165.77
-0.01,0.15,-1.81,27.53,-281.19,-152.77
-0.01,0.15,-1.81,-6.23,-318.66,-138.73
-0.09,0.01,-1.71,-6.23,-318.66,-138.73
-0.18,-0.06,-1.48,-46.02,-351.20,-118.59
-0.18,-0.06,-1.48,-46.02,-351.20,-118.59
-0.20,-0.15,-1.26,-57.01,-369.20,-83.62
-0.20,-0.15,-1.07,-83.37,-378.36,-52.31
-0.22,-0.15,-1.07,-83.37,-378.36,-52.31
-0.20,-0.10,-0.88,-113.53,-377.14,-24.60
-0.20,-0.10,-0.88,-113.53,-377.14,-24.60
-0.16,-0.08,-0.75,-126.10,-364.56,2.56
-0.14,-0.07,-0.71,-131.23,-355.90,32.04
-0.14,-0.07,-0.71,-131.23,-355.90,32.04
-0.15,-0.04,-0.68,-135.13,-344.48,59.51
-0.15,-0.04,-0.68,-135.13,-344.48,80.51
-0.07,0.01,-0.68,-145.75,-325.20,80.51
-0.03,0.15,-0.57,-158.08,-307.68,98.94
-0.03,0.15,-0.57,-158.08,-307.68,98.94
-0.02,0.30,-0.44,-168.95,-290.59,113.34
-0.02,0.30,-0.44,-168.95,-290.59,113.34
0.04,0.42,-0.27,-184.20,-268.01,120.36
0.07,0.52,-0.05,-195.56,-251.77,124.39
0.07,0.52,-0.05,-195.56,-251.77,124.39
0.06,0.57,0.20,-197.63,-236.69,128.11
0.06,0.57,0.20,-197.63,-236.69,128.11
0.06,0.64,0.42,-184.45,-212.40,138.92
0.06,0.64,0.42,-184.45,-181.15,150.09
0.09,0.71,0.57,-174.80,-173.10,150.09
0.07,0.78,0.66,-172.42,-120.61,160.46
0.07,0.78,0.66,-172.42,-120.61,160.46
0.05,0.78,0.61,-171.75,-57.43,166.08
0.05,0.78,0.61,-171.75,-57.43,166.08
0.07,0.79,0.47,-172.91,10.13,168.15
0.07,0.79,0.47,-172.91,71.17,170.90
0.09,0.77,0.23,-174.07,71.17,170.90
0.04,0.84,0.11,-186.40,116.09,167.85
0.04,0.84,0.11,-186.40,116.09,167.85
-0.00,0.83,0.02,-186.89,152.83,160.52
-0.00,0.83,0.02,-186.89,152.83,160.52
-0.01,0.79,-0.15,-176.45,193.48,150.39
-0.01,0.79,-0.15,-176.45,230.10,137.27
-0.03,0.73,-0.33,-171.08,230.10,137.27
-0.03,0.64,-0.47,-164.73,259.40,125.61
-0.03,0.64,-0.47,-164.73,259.40,125.61
-0.05,0.59,-0.54,-159.85,281.31,117.86
-0.05,0.59,-0.54,-159.85,281.31,117.86
-0.11,0.56,-0.56,-152.83,294.13,114.01
-0.17,0.55,-0.57,-140.99,302.12,114.62
-0.16,0.55,-0.57,-140.99,302.12,114.62
-0.19,0.60,-0.65,-130.43,310.42,119.87
-0.19,0.60,-0.65,-130.43,310.42,119.87
-0.19,0.68,-0.72,-125.73,315.98,121.52
-0.19,0.68,-0.72,-121.52,315.00,117.86
-0.20,0.76,-0.77,-121.52,315.00,117.86
-0.25,0.85,-0.83,-120.85,312.62,106.32
-0.25,0.85,-0.83,-120.85,312.62,106.32
-0.29,0.96,-0.86,-118.23,309.94,85.51
-0.29,0.96,-0.86,-118.23,309.94,85.51
-0.34,1.02,-0.90,-109.68,307.37,55.30
-0.40,1.03,-0.96,-98.57,307.80,20.45
-0.40,1.03,-0.96,-98.57,307.80,20.45
-0.42,1.15,-1.14,-85.82,307.98,-12.21
-0.42,1.15,-1.14,-85.82,307.98,-12.21
-0.43,1.25,-1.34,-70.80,299.87,-48.95
-0.43,1.25,-1.34,-63.23,285.22,-97.78
-0.43,1.18,-1.47,-63.23,285.22,-97.78
-0.41,1.07,-1.55,-51.09,266.66,-143.55
-0.41,1.07,-1.55,-51.09,266.66,-143.55
-0.40,1.03,-1.52,-39.98,237.85,-173.95
-0.40,1.03,-1.52,-23.32,198.24,-192.75
-0.39,0.99,-1.51,-23.32,198.24,-192.75
-0.37,0.97,-1.51,-4.27,157.65,-205.32
-0.37,0.97,-1.51,-4.27,157.65,-205.32
-0.38,0.91,-1.46,15.63,117.31,-215.82
-0.38,0.91,-1.46,15.63,86.06,-226.38
-0.41,0.84,-1.36,32.35,79.22,-226.38
-0.45,0.79,-1.25,40.89,50.05,-237.98
-0.45,0.79,-1.25,40.89,50.05,-237.98
-0.48,0.72,-1.17,40.10,33.45,-252.32
-0.48,0.72,-1.17,40.10,33.45,-252.32
-0.51,0.68,-1.13,30.94,23.86,-266.48
-0.51,0.58,-1.05,30.15,11.29,-274.35
-0.55,0.57,-1.05,30.15,11.29,-274.35
-0.56,0.54,-0.87,47.36,-6.10,-266.24
-0.56,0.54,-0.87,47.36,-6.10,-266.24
-0.55,0.53,-0.78,72.27,-17.21,-247.99
-0.55,0.53,-0.78,90.70,-8.12,-233.46
-0.49,0.57,-0.80,90.70,-8.12,-233.46
-0.41,0.57,-0.95,107.85,16.91,-219.73
-0.41,0.57,-0.95,107.85,16.91,-219.73
-0.27,0.44,-1.24,122.01,33.14,-207.52
-0.27,0.44,-1.24,122.01,17.52,-192.38
-0.14,0.36,-1.47,120.85,20.57,-192.38
-0.08,0.38,-1.55,112.24,-15.38,-172.36
-0.08,0.38,-1.55,112.24,-15.38,-172.36
-0.09,0.49,-1.44,87.89,-53.71,-163.15
-0.09,0.49,-1.44,87.89,-53.71,-163.15
-0.14,0.42,-1.27,68.36,-81.36,-163.45
-0.17,0.34,-1.13,54.02,-105.16,-158.75
-0.17,0.34,-1.13,54.02,-105.16,-158.75
-0.18,0.28,-1.04,43.33,-125.31,-146.00
-0.18,0.28,-1.04,43.33,-125.31,-146.00
-0.17,0.24,-1.00,36.19,-137.63,-128.23
-0.17,0.24,-0.96,25.76,-143.19,-108.46
-0.16,0.23,-0.96,25.76,-143.19,-108.46
-0.14,0.21,-0.92,15.81,-145.45,-89.17
-0.14,0.21,-0.92,15.81,-145.45,-89.17
-0.11,0.21,-0.89,4.76,-147.28,-70.50
-0.11,0.21,-0.89,-5.74,-149.90,-52.49
-0.07,0.19,-0.85,-5.74,-149.90,-52.49
-0.03,0.16,-0.82,-15.50,-154.72,-33.02
-0.03,0.16,-0.82,-15.50,-154.72,-33.02
-0.03,0.21,-0.77,-27.83,-162.29,-12.70
-0.03,0.21,-0.68,-36.01,-162.72,6.84

-0.44,1.46,-1.17,-2.32,307.50,-48.52
-0.44,1.46,-1.17,-2.32,307.50,-48.52
-0.44,1.64,-1.14,11.29,277.59,-77.70
-0.44,1.64,-1.19,38.27,246.28,-123.35
-0.44,1.64,-1.19,38.27,246.28,-123.35
-0.44,1.51,-1.30,70.98,214.17,-168.88
-0.44,1.51,-1.30,70.98,214.17,-168.88
-0.46,1.31,-1.33,93.57,181.15,-206.24
-0.46,1.31,-1.33,104.43,147.83,-232.97
-0.48,1.14,-1.25,104.43,147.83,-232.97
-0.46,1.04,-1.16,105.71,118.41,-251.22
-0.46,1.04,-1.16,105.71,118.41,-251.22
-0.47,0.97,-1.03,99.79,92.90,-263.31
-0.47,0.97,-1.03,99.79,92.90,-263.31
-0.46,0.91,-0.94,96.44,76.72,-270.26
-0.42,0.83,-0.90,96.07,69.95,-273.13
-0.42,0.83,-0.90,96.07,69.95,-273.13
-0.37,0.73,-0.88,98.21,64.27,-268.62
-0.37,0.73,-0.88,98.21,64.27,-268.62
-0.35,0.48,-0.89,103.27,54.57,-249.51
-0.35,0.92,-0.83,104.98,43.21,-214.90
-0.34,0.91,-0.83,104.98,43.21,-214.90
-0.33,0.94,-0.82,110.11,41.50,-211.98
-0.33,0.94,-0.82,110.11,41.50,-211.98
-0.34,0.76,-0.84,116.70,38.27,-215.82
-0.34,0.76,-0.84,117.68,32.41,-207.15
-0.30,0.70,-0.80,117.68,32.41,-207.15
-0.25,0.64,-0.86,117.68,26.86,-193.24
-0.25,0.64,-0.86,117.68,26.86,-193.24
-0.18,0.61,-0.90,121.52,20.69,-172.55
-0.18,0.61,-0.90,121.52,20.69,-155.70
-0.07,0.58,-0.96,121.40,17.03,-155.70
-0.01,0.61,-0.98,110.53,0.61,-142.21
-0.01,0.61,-0.98,110.53,0.61,-142.21
0.03,0.61,-0.93,97.35,-20.69,-133.42
0.03,0.61,-0.93,97.35,-20.69,-133.42
0.05,0.59,-0.87,83.37,-40.34,-127.01
0.06,0.56,-0.81,70.56,-56.34,-119.20
0.06,0.56,-0.81,70.56,-56.34,-119.20
0.05,0.56,-0.76,57.74,-68.66,-109.31
0.05,0.56,-0.76,57.74,-68.66,-109.31
0.06,0.57,-0.66,44.74,-78.19,-99.12
0.06,0.57,-0.66,34.00,-87.22,-89.05
0.05,0.56,-0.56,34.00,-87.22,-89.05
0.05,0.53,-0.50,26.25,-91.61,-76.90
0.05,0.53,-0.50,26.25,-91.61,-76.90
0.06,0.51,-0.46,19.41,-91.31,-63.60
0.06,0.51,-0.46,19.41,-91.31,-49.32
0.08,0.53,-0.39,13.12,-89.36,-49.32
0.09,0.54,-0.34,10.56,-89.05,-33.39
0.09,0.54,-0.34,10.56,-89.05,-33.39
0.13,0.58,-0.31,5.98,-84.90,-20.81
0.13,0.58,-0.31,5.98,-84.90,-20.81
0.16,0.64,-0.32,4.70,-84.41,-7.45
0.16,0.67,-0.35,1.89,-80.81,0.67
0.20,0.68,-0.35,1.89,-80.81,0.67
0.23,0.74,-0.38,-4.58,-76.72,4.88
0.23,0.74,-0.38,-4.58,-76.72,4.88
0.26,0.80,-0.39,-14.40,-74.28,4.82
0.26,0.80,-0.39,-30.03,-74.52,2.38
0.25,0.82,-0.35,-22.40,-74.52,2.38
0.22,0.82,-0.31,-27.95,-73.12,-0.18
0.22,0.82,-0.31,-27.95,-73.12,-0.18
0.22,0.82,-0.29,-32.23,-69.03,-1.16
0.22,0.82,-0.29,-32.23,-69.03,1.34
0.22,0.83,-0.27,-32.29,-68.79,1.34
0.20,0.82,-0.24,-27.77,-71.23,6.53
0.20,0.82,-0.24,-27.77,-71.23,6.53
0.19,0.80,-0.24,-21.79,-68.73,11.96
0.19,0.80,-0.24,-21.79,-68.73,11.96
0.19,0.78,-0.23,-18.07,-61.95,16.97
0.19,0.77,-0.25,-17.27,-52.55,21.30
0.20,0.77,-0.25,-17.27,-52.55,21.30
0.23,0.82,-0.25,-20.02,-43.88,25.27
0.23,0.82,-0.25,-20.02,-43.88,25.27
0.23,0.88,-0.22,-18.43,-40.34,30.03
0.23,0.88,-0.22,-10.80,-36.80,32.84
0.24,0.90,-0.22,-10.80,-36.80,32.84
0.25,0.91,-0.25,-4.46,-31.68,33.57
0.25,0.91,-0.25,-4.46,-31.68,33.57
0.26,0.91,-0.27,-2.62,-26.37,32.41
0.26,0.91,-0.27,-3.60,-21.06,30.27
0.25,0.91,-0.29,-3.60,-21.06,30.27
0.25,0.92,-0.32,-6.29,-17.46,28.38
0.25,0.92,-0.32,-6.29,-17.46,28.38
0.25,0.93,-0.33,-7.26,-18.37,27.71
0.25,0.93,-0.33,-7.26,-20.45,27.53
0.24,0.91,-0.34,-6.29,-20.45,27.53
0.25,0.90,-0.35,-7.81,-21.12,27.04
0.25,0.90,-0.35,-7.81,-21.12,27.04
0.24,0.90,-0.33,-11.23,-21.91,26.18
0.24,0.90,-0.33,-11.23,-21.91,26.18
0.22,0.88,-0.33,-13.73,-21.12,24.66
0.22,0.86,-0.36,-15.99,-19.53,23.19
0.22,0.86,-0.36,-15.99,-19.53,23.19
0.22,0.85,-0.38,-19.65,-22.09,24.60
0.22,0.85,-0.38,-19.65,-22.09,24.60
0.21,0.85,-0.35,-21.06,-26.98,28.14
0.21,0.85,-0.35,-21.36,-28.99,31.37
0.21,0.87,-0.32,-21.36,-28.99,31.37
0.22,0.89,-0.29,-21.55,-28.38,33.33
0.22,0.89,-0.29,-21.55,-28.38,33.33
0.21,0.91,-0.27,-21.36,-26.06,33.94
0.21,0.91,-0.27,-21.73,-22.16,33.14
0.20,0.92,-0.25,-21.73,-22.16,33.14
0.19,0.94,-0.23,-22.22,-16.11,31.37
0.19,0.94,-0.23,-22.22,-16.11,31.37
0.18,0.95,-0.22,-21.97,-9.52,29.30
0.18,0.95,-0.22,-21.97,-9.52,29.30
0.18,0.95,-0.22,-20.51,-3.05,26.79
0.18,0.96,-0.23,-18.19,3.36,24.90
0.18,0.96,-0.23,-18.19,3.36,24.90
0.18,0.98,-0.24,-14.28,7.26,23.56
0.18,0.98,-0.24,-14.28,7.26,23.56
0.18,0.98,-0.27,-9.16,9.52,21.61
0.18,0.98,-0.27,-4.94,12.27,19.29
0.19,0.97,-0.32,-4.94,12.27,19.29
0.20,0.97,-0.37,-3.11,13.43,16.97
0.20,0.97,-0.37,-3.11,13.43,16.97
0.20,0.96,-0.39,-2.99,11.90,14.10
0.20,0.96,-0.39,-2.99,11.90,14.10
0.19,0.95,-0.40,-3.60,8.91,11.23
0.19,0.95,-0.41,-4.52,6.59,8.54
0.19,0.94,-0.41,-4.52,6.59,8.54
0.19,0.93,-0.40,-6.04,5.00,6.29
0.19,0.93,-0.40,-6.04,5.00,6.29
0.18,0.93,-0.38,-7.45,3.85,4.39
0.18,0.93,-0.38,-7.45,3.85,4.39

-0.56,1.33,-1.69,-61.46,205.57,-122.13
-0.56,1.33,-1.69,-61.46,205.57,-122.13
-0.34,0.50,-2.31,6.96,146.42,-129.21
-0.56,0.87,-1.49,0.43,58.35,-117.25
-0.55,0.87,-1.49,0.43,58.35,-117.25
-0.73,1.04,-0.45,-66.53,44.80,-143.80
-0.73,1.04,-0.45,-66.53,44.80,-143.80
-0.79,1.12,-0.19,-45.17,73.55,-172.18
-0.79,0.96,-0.43,29.30,104.31,-183.35
-0.67,0.96,-0.43,29.30,104.31,-183.35
-0.50,0.80,-0.90,100.04,123.84,-185.06
-0.50,0.80,-0.90,100.04,123.84,-185.06
-0.34,0.83,-1.35,136.78,115.17,-179.81
-0.34,0.83,-1.41,130.00,79.77,-185.91
-0.30,0.88,-1.43,130.00,79.77,-185.91
-0.35,0.88,-1.33,108.03,32.84,-201.54
-0.35,0.88,-1.33,108.03,32.84,-201.54
-0.43,0.72,-1.32,97.23,-4.82,-215.64
-0.43,0.72,-1.32,85.69,-32.71,-220.52
-0.47,0.53,-1.27,85.69,-32.71,-220.52
-0.56,0.45,-1.09,61.52,-59.02,-219.30
-0.56,0.45,-1.09,61.52,-59.02,-219.30
-0.62,0.28,-0.92,47.55,-80.20,-208.98
-0.62,0.28,-0.92,41.75,-88.93,-189.21
-0.68,0.24,-0.69,41.75,-88.93,-189.21
-0.64,0.20,-0.55,56.64,-81.60,-157.04
-0.64,0.20,-0.55,56.64,-81.60,-157.04
-0.55,0.20,-0.55,73.73,-64.33,-124.69
-0.55,0.20,-0.55,89.36,-48.28,-97.47
-0.45,0.25,-0.56,81.05,-48.28,-97.47
-0.34,0.30,-0.60,82.95,-35.03,-74.83
-0.34,0.30,-0.60,82.95,-35.03,-74.83
