accX,accY,accZ,gyrX,gyrY,gyrZ
0.13,0.32,-1.59,9.28,30.94,-21.36
0.13,0.32,-1.59,9.28,30.94,-21.36
0.05,0.25,-1.49,9.40,6.71,-25.57
0.05,0.25,-1.49,9.40,6.71,-25.57
-0.00,0.19,-1.38,9.77,-11.78,-27.22
-0.00,0.15,-1.26,8.30,-27.65,-25.45
-0.04,0.16,-1.26,8.30,-27.65,-25.45
-0.05,0.16,-1.17,6.16,-39.79,-21.00
-0.05,0.16,-1.17,6.16,-39.79,-21.00
-0.07,0.16,-1.09,6.16,-47.79,-16.72
-0.07,0.14,-1.03,9.64,-54.20,-12.70
-0.06,0.14,-1.03,9.64,-54.20,-12.70
-0.04,0.16,-1.06,9.34,-58.29,-7.75
-0.04,0.16,-1.06,9.34,-58.29,-7.75
0.03,0.19,-1.14,4.82,-61.95,-4.39
0.09,0.26,-1.19,3.17,-75.74,-3.05
0.07,0.26,-1.19,3.17,-75.74,-3.05
0.10,0.31,-1.23,4.88,-95.21,-4.03
0.10,0.31,-1.23,4.88,-95.21,-4.03
0.12,0.32,-1.26,4.70,-105.41,-11.11
0.12,0.32,-1.26,1.59,-112.43,-20.94
0.14,0.29,-1.27,1.59,-112.43,-20.94
0.14,0.29,-1.21,-1.65,-121.64,-29.24
0.14,0.29,-1.21,-1.65,-121.64,-29.24
0.12,0.27,-1.11,-0.67,-133.06,-35.58
0.12,0.27,-1.11,4.27,-144.10,-40.34
0.10,0.25,-1.01,4.27,-144.10,-40.34
0.08,0.22,-0.92,10.13,-150.39,-41.99
0.08,0.22,-0.92,10.13,-150.39,-41.99
0.06,0.21,-0.84,18.37,-150.70,-40.53
0.06,0.21,-0.84,18.37,-142.82,-37.48
0.07,0.25,-0.83,24.05,-142.82,-37.48
0.11,0.28,-0.87,26.06,-128.60,-38.15
0.11,0.28,-0.87,26.06,-128.60,-38.15
0.14,0.26,-0.92,26.86,-115.60,-42.79
0.14,0.26,-0.92,26.86,-115.60,-42.79
0.16,0.19,-0.94,28.69,-110.53,-46.51
0.16,0.16,-0.93,29.05,-112.00,-44.62
0.16,0.16,-0.93,29.05,-112.00,-44.62
0.18,0.16,-0.90,26.55,-112.43,-38.70
0.18,0.16,-0.90,26.55,-112.43,-38.70
0.21,0.21,-0.84,22.58,-109.07,-33.33
0.21,0.25,-0.79,20.87,-103.09,-31.49
0.22,0.23,-0.79,20.87,-103.09,-31.49
0.23,0.21,-0.73,22.28,-94.60,-33.02
0.23,0.21,-0.73,22.28,-94.60,-33.02
0.24,0.18,-0.69,23.25,-85.63,-32.65
0.24,0.18,-0.69,24.78,-75.38,-29.30
0.27,0.20,-0.69,24.78,-75.38,-29.30
0.32,0.24,-0.73,25.63,-64.58,-26.98
0.32,0.24,-0.73,25.63,-64.58,-26.98
0.36,0.23,-0.78,27.16,-53.59,-27.53
0.36,0.23,-0.78,27.16,-46.02,-29.48
0.39,0.20,-0.81,26.12,-46.02,-29.48
0.39,0.16,-0.82,25.51,-44.56,-29.36
0.39,0.16,-0.82,25.51,-44.56,-29.36
0.40,0.16,-0.82,23.38,-45.04,-26.06
0.40,0.16,-0.82,23.38,-45.04,-26.06
0.41,0.19,-0.81,19.53,-45.35,-21.24
0.42,0.24,-0.81,18.31,-45.29,-17.27
0.42,0.24,-0.81,18.31,-45.29,-17.27
0.43,0.25,-0.81,18.37,-42.91,-15.87
0.43,0.25,-0.81,18.37,-42.91,-15.87
0.44,0.26,-0.79,14.89,-39.31,-17.82
0.43,0.24,-0.75,13.67,-36.62,-19.29
0.43,0.24,-0.75,13.67,-36.62,-19.29
0.42,0.24,-0.72,12.39,-31.74,-19.47
0.42,0.24,-0.72,12.39,-31.74,-19.47
0.41,0.22,-0.67,12.51,-24.66,-18.68
0.41,0.22,-0.65,10.68,-13.18,-17.64
0.41,0.25,-0.65,10.68,-13.18,-17.64
0.41,0.28,-0.64,5.37,0.79,-17.94
0.41,0.28,-0.64,5.37,0.79,-17.94
0.41,0.30,-0.68,6.65,16.48,-19.41
0.41,0.30,-0.68,6.65,28.56,-23.32
0.40,0.27,-0.69,6.41,28.56,-23.32
0.39,0.23,-0.71,9.22,36.38,-24.78
0.39,0.23,-0.71,9.22,36.38,-24.78
0.41,0.27,-0.79,12.76,43.88,-22.09
0.41,0.27,-0.79,12.76,43.88,-22.09
0.46,0.25,-0.95,18.19,45.84,-19.53
0.46,0.25,-0.95,20.63,33.63,-16.54
0.49,0.21,-1.05,20.63,33.63,-16.54
0.49,0.17,-1.07,19.35,12.94,-12.33
0.49,0.17,-1.07,19.35,12.94,-12.33
0.48,0.15,-1.03,15.99,-4.64,-6.53
0.48,0.15,-1.03,15.99,-4.64,-0.98
0.47,0.19,-0.95,8.73,-15.81,-0.98
0.45,0.25,-0.86,2.32,-20.81,3.42
0.45,0.25,-0.86,2.32,-20.81,3.42
0.45,0.29,-0.82,-0.92,-19.59,4.70
0.45,0.29,-0.82,-0.92,-19.59,4.70
0.47,0.33,-0.81,-2.99,-16.11,3.60
0.47,0.37,-0.85,-2.08,-13.37,0.12
0.49,0.37,-0.85,-2.08,-13.37,0.12
0.49,0.38,-0.87,-0.43,-12.51,-5.19
0.49,0.38,-0.87,-0.43,-12.51,-5.19
0.48,0.35,-0.86,1.16,-13.24,-11.29
0.48,0.35,-0.86,3.05,-14.10,-15.26
0.45,0.30,-0.85,3.05,-14.10,-15.26
0.45,0.26,-0.86,4.52,-14.22,-15.99
0.45,0.26,-0.86,4.52,-14.22,-15.99
0.47,0.25,-0.91,3.60,-17.03,-13.79
0.47,0.25,-0.91,3.60,-25.94,-9.09
0.47,0.26,-0.94,2.75,-25.94,-9.09
0.49,0.26,-0.92,3.11,-33.94,-5.55
0.49,0.26,-0.92,3.11,-33.94,-5.55
0.50,0.27,-0.87,1.59,-38.33,-4.09
0.50,0.27,-0.87,1.59,-38.33,-4.09
0.50,0.28,-0.80,1.28,-40.28,-3.85
0.49,0.27,-0.76,4.15,-39.73,-4.09
0.49,0.27,-0.76,4.15,-39.73,-4.09
0.48,0.25,-0.75,7.93,-37.29,-4.21
0.48,0.25,-0.75,7.93,-37.29,-4.21
0.49,0.23,-0.77,9.95,-33.20,-4.09
0.49,0.23,-0.79,7.75,-29.36,-3.05
0.50,0.23,-0.79,7.75,-29.36,-3.05
0.51,0.25,-0.81,3.72,-27.40,-1.40

0.21,0.70,-1.70,-150.21,235.29,98.08
0.21,0.70,-1.70,-150.21,235.29,98.08
0.26,0.66,-1.78,-125.67,199.22,68.42
0.26,0.66,-1.78,-99.00,156.43,44.98
0.26,0.66,-1.86,-99.00,156.43,44.98
0.22,0.66,-1.93,-68.12,116.46,27.83
0.22,0.66,-1.93,-68.12,116.46,27.83
0.13,0.58,-1.97,-32.41,77.82,11.23
0.13,0.58,-1.97,-32.41,77.82,11.23
0.03,0.49,-2.00,-6.04,41.38,-2.93
-0.05,0.39,-2.01,11.84,4.70,-13.67
-0.05,0.39,-2.01,11.84,4.70,-13.67
-0.13,0.28,-1.96,25.39,-32.65,-21.67
-0.13,0.28,-1.96,25.39,-32.65,-21.67
-0.20,0.21,-1.85,31.49,-68.05,-25.15
-0.25,0.18,-1.69,33.26,-97.35,-25.76
-0.25,0.18,-1.69,33.26,-97.35,-25.76
-0.29,0.15,-1.49,32.47,-119.75,-26.25
-0.29,0.15,-1.49,32.47,-119.75,-26.25
-0.30,0.14,-1.29,32.53,-134.64,-26.18
-0.28,0.14,-1.14,33.87,-140.20,-25.88
-0.28,0.14,-1.14,33.87,-140.20,-25.88
-0.23,0.16,-1.03,35.16,-137.21,-25.76
-0.23,0.16,-1.03,35.16,-137.21,-25.76
-0.16,0.20,-0.97,38.15,-133.24,-25.82
-0.08,0.26,-0.98,41.02,-128.42,-27.10
-0.08,0.26,-0.98,41.02,-128.42,-27.10
-0.03,0.27,-1.00,46.20,-124.69,-32.35
-0.03,0.27,-1.00,46.20,-124.69,-32.35
0.00,0.23,-1.01,51.15,-125.43,-38.94
0.02,0.18,-0.95,53.83,-130.80,-43.33
0.02,0.18,-0.95,53.83,-130.80,-43.33
0.03,0.15,-0.89,55.42,-137.21,-44.25
0.03,0.15,-0.89,55.42,-137.21,-42.18
0.04,0.16,-0.86,55.36,-139.47,-42.18
0.06,0.16,-0.84,55.60,-135.99,-41.02
0.06,0.16,-0.84,55.60,-135.99,-41.02
0.09,0.16,-0.82,54.32,-129.33,-41.56
0.09,0.16,-0.82,54.32,-129.33,-41.56
0.11,0.15,-0.80,50.42,-120.12,-42.97
0.13,0.10,-0.79,47.97,-111.27,-44.98
0.13,0.10,-0.79,47.97,-111.27,-44.98
0.15,0.05,-0.79,43.82,-105.16,-43.58
0.15,0.05,-0.79,43.82,-105.16,-43.58
0.19,0.10,-0.80,39.86,-102.97,-36.99
0.19,0.10,-0.83,38.45,-99.61,-31.37
0.23,0.16,-0.83,38.45,-99.61,-31.37
0.25,0.18,-0.85,37.23,-93.51,-31.43
0.25,0.18,-0.85,37.23,-93.51,-31.43
0.25,0.16,-0.84,36.01,-89.36,-34.30
0.25,0.16,-0.84,32.35,-85.33,-34.85
0.25,0.14,-0.83,32.35,-85.33,-34.85
0.27,0.17,-0.83,27.40,-80.08,-31.86
0.27,0.17,-0.83,27.40,-80.08,-31.86
0.29,0.21,-0.82,27.89,-77.70,-28.38
0.29,0.21,-0.82,27.89,-74.95,-27.47
0.30,0.23,-0.81,30.27,-74.95,-27.47
0.32,0.24,-0.80,30.03,-69.52,-27.83
0.32,0.24,-0.80,30.03,-69.52,-27.83
0.31,0.22,-0.78,30.82,-63.72,-27.95
0.31,0.22,-0.78,30.82,-63.72,-26.73
0.30,0.19,-0.76,32.17,-57.68,-26.73
0.32,0.20,-0.74,29.60,-48.40,-23.25
0.32,0.20,-0.74,29.60,-48.40,-23.25
0.33,0.25,-0.75,25.45,-37.90,-19.41
0.33,0.25,-0.75,25.45,-37.90,-19.41
0.35,0.24,-0.75,26.31,-30.33,-18.43
0.37,0.23,-0.74,25.57,-24.72,-17.88
0.37,0.23,-0.74,25.57,-24.72,-17.88
0.39,0.23,-0.74,22.77,-19.41,-15.69
0.39,0.23,-0.74,22.77,-19.41,-15.69
0.41,0.30,-0.82,16.66,-13.31,-12.45
0.44,0.32,-0.91,13.79,-13.37,-11.96
0.44,0.32,-0.91,13.79,-13.37,-11.96
0.46,0.29,-0.94,17.27,-24.90,-14.04
0.46,0.29,-0.94,17.27,-24.90,-14.04
0.45,0.28,-0.93,18.31,-36.25,-13.73
0.45,0.31,-0.90,16.97,-40.95,-12.27
0.44,0.29,-0.90,16.97,-40.95,-12.27
0.44,0.28,-0.87,13.73,-41.56,-12.94
0.44,0.28,-0.87,13.73,-41.56,-12.94
0.43,0.28,-0.82,11.96,-41.14,-14.28
0.43,0.28,-0.82,13.92,-42.60,-15.08
0.41,0.25,-0.79,13.92,-42.60,-15.08
0.40,0.21,-0.76,15.93,-41.50,-14.65
0.40,0.21,-0.76,15.93,-41.50,-14.65
0.39,0.19,-0.76,13.37,-35.52,-11.72
0.39,0.19,-0.76,9.95,-27.65,-7.39
0.41,0.17,-0.76,9.95,-27.65,-7.39
0.43,0.18,-0.76,6.16,-20.87,-2.75
0.43,0.18,-0.76,6.16,-20.87,-2.75
0.44,0.21,-0.74,3.23,-15.26,2.08
0.44,0.21,-0.74,3.23,-15.26,2.08
0.46,0.25,-0.73,0.73,-9.16,5.49
0.46,0.31,-0.76,-1.83,-2.93,6.65
0.48,0.30,-0.76,-1.83,-2.93,6.65
0.50,0.34,-0.80,-2.20,0.12,5.62
0.50,0.34,-0.80,-2.20,0.12,5.62
0.51,0.38,-0.85,-0.49,-1.04,2.75
0.51,0.38,-0.85,3.05,-5.13,-1.65
0.52,0.37,-0.91,3.05,-5.13,-1.65
0.52,0.34,-0.95,6.10,-11.78,-4.88
0.52,0.34,-0.95,6.10,-11.78,-4.88
0.51,0.33,-0.95,6.77,-20.08,-6.59
0.51,0.33,-0.95,6.77,-26.43,-6.77
0.50,0.32,-0.91,6.96,-26.43,-6.77
0.48,0.32,-0.84,6.53,-29.60,-6.77
0.48,0.32,-0.84,6.53,-29.60,-6.77
0.46,0.30,-0.78,5.49,-29.24,-7.45
0.46,0.30,-0.78,5.49,-29.24,-7.45
0.45,0.29,-0.74,4.15,-25.09,-7.14
0.45,0.28,-0.73,2.62,-18.43,-6.10
0.45,0.28,-0.73,2.62,-18.43,-6.10
0.45,0.27,-0.74,1.59,-11.78,-5.13
0.45,0.27,-0.74,1.59,-11.78,-5.13
0.46,0.25,-0.74,0.85,-6.04,-4.27
0.46,0.25,-0.74,-0.79,-2.08,-2.56
0.46,0.23,-0.75,-0.79,-2.08,-2.56
0.46,0.23,-0.74,-2.81,1.28,0.55
0.46,0.23,-0.74,-2.81,1.28,0.55
0.45,0.24,-0.75,-4.94,3.72,4.09
0.45,0.24,-0.75,-4.94,5.62,7.45
0.46,0.25,-0.76,-6.16,5.62,7.45
0.49,0.26,-0.81,-6.77,6.65,10.86
0.49,0.26,-0.81,-6.77,6.65,10.86
0.53,0.27,-0.88,-6.41,5.49,13.31
0.53,0.27,-0.88,-6.41,5.49,13.31
0.56,0.32,-0.92,-6.65,0.31,15.50

0.22,0.55,-1.73,-88.62,270.20,80.51
0.22,0.55,-1.73,-88.62,270.20,80.51
0.31,0.62,-1.93,-64.15,221.19,67.99
0.31,0.68,-2.16,-39.31,176.82,54.63
0.38,0.67,-2.16,-39.31,176.82,54.63
0.41,0.67,-2.33,-16.42,128.54,36.13
0.41,0.67,-2.33,-16.42,128.54,36.13
0.36,0.58,-2.36,2.08,72.75,13.55
0.36,0.58,-2.36,2.08,10.25,-8.61
0.21,0.43,-2.25,14.83,13.61,-8.61
0.01,0.26,-1.99,21.18,-43.21,-26.43
0.01,0.26,-1.99,21.18,-43.21,-26.43
-0.18,0.16,-1.67,22.34,-87.83,-35.22
-0.18,0.16,-1.67,22.34,-87.83,-35.22
-0.31,0.09,-1.38,18.62,-113.22,-37.84
-0.34,0.07,-1.14,13.61,-121.46,-35.83
-0.34,0.07,-1.14,13.61,-121.46,-35.83
-0.32,0.09,-0.99,10.62,-117.19,-30.52
-0.32,0.09,-0.99,10.62,-117.19,-30.52
-0.26,0.13,-0.94,11.35,-106.32,-25.09
-0.16,0.14,-0.96,16.85,-99.24,-21.30
-0.16,0.14,-0.96,16.85,-99.24,-21.30
-0.10,0.14,-1.03,24.05,-100.40,-17.82
-0.10,0.14,-1.03,24.05,-100.40,-17.82
-0.05,0.17,-1.11,27.77,-102.97,-14.77
0.01,0.18,-1.16,26.25,-103.76,-14.77
0.01,0.18,-1.16,26.25,-103.76,-14.77
0.05,0.19,-1.16,23.68,-106.51,-17.76
0.05,0.19,-1.16,23.68,-106.51,-17.76
0.06,0.21,-1.11,20.39,-112.12,-21.30
0.06,0.20,-1.00,19.65,-117.31,-26.49
0.06,0.20,-1.00,19.65,-117.31,-26.49
0.04,0.18,-0.89,19.29,-120.12,-30.70
0.04,0.18,-0.89,19.29,-120.12,-30.70
0.04,0.19,-0.82,18.55,-116.88,-32.04
0.04,0.19,-0.82,21.18,-108.70,-31.98
0.05,0.19,-0.77,21.18,-108.70,-31.98
0.06,0.17,-0.74,25.21,-99.73,-32.04
0.06,0.17,-0.74,25.21,-99.73,-32.04
0.09,0.13,-0.79,26.49,-90.52,-31.49
0.09,0.13,-0.79,26.49,-89.97,-28.14
0.14,0.04,-0.82,28.63,-89.97,-28.14
0.17,0.06,-0.84,28.99,-92.90,-18.07
0.17,0.06,-0.84,28.99,-92.90,-18.07
0.21,0.14,-0.91,24.05,-87.59,-6.59
0.21,0.14,-0.91,24.05,-87.59,-6.59
0.25,0.21,-0.95,20.57,-81.24,-2.93
0.27,0.24,-0.95,18.55,-80.93,-6.16
0.27,0.24,-0.95,18.55,-80.93,-6.16
0.27,0.20,-0.89,19.78,-85.69,-13.18
0.27,0.20,-0.89,19.78,-85.69,-13.18
0.25,0.14,-0.84,20.81,-87.71,-17.76
0.25,0.16,-0.82,17.33,-83.31,-15.81
0.25,0.16,-0.82,17.33,-83.31,-15.81
0.25,0.21,-0.81,14.71,-76.78,-11.84
0.25,0.21,-0.81,14.71,-76.78,-11.84
0.28,0.24,-0.78,13.73,-71.17,-10.80
0.28,0.24,-0.78,15.99,-67.69,-12.08
0.29,0.28,-0.77,15.99,-67.69,-12.08
0.32,0.29,-0.81,20.08,-61.83,-14.47
0.32,0.29,-0.81,20.08,-61.83,-14.47
0.34,0.28,-0.86,24.11,-55.05,-18.19
0.34,0.28,-0.86,25.94,-50.66,-21.55
0.35,0.26,-0.89,25.94,-50.66,-21.55
0.34,0.22,-0.90,26.06,-49.26,-23.01
0.34,0.22,-0.90,26.06,-49.26,-23.01
0.35,0.22,-0.92,24.17,-49.32,-21.24
0.35,0.22,-0.92,24.17,-49.32,-17.27
0.36,0.27,-0.90,22.28,-51.70,-17.27
0.35,0.30,-0.86,22.83,-53.65,-15.56
0.35,0.30,-0.86,22.83,-53.65,-15.56
0.35,0.28,-0.81,23.99,-52.00,-17.52
0.35,0.28,-0.81,23.99,-52.00,-17.52
0.34,0.25,-0.78,23.01,-47.12,-19.41
0.36,0.24,-0.81,20.02,-39.61,-18.62
0.36,0.24,-0.81,20.02,-39.61,-18.62
0.39,0.26,-0.85,18.86,-33.45,-15.99
0.39,0.26,-0.85,18.86,-33.45,-15.99
0.40,0.27,-0.85,20.39,-31.49,-13.79
0.40,0.27,-0.85,21.79,-32.17,-13.18
0.41,0.26,-0.84,21.79,-32.17,-13.18
0.41,0.25,-0.85,20.45,-31.19,-13.12
0.41,0.25,-0.85,20.45,-31.19,-13.12
0.42,0.25,-0.87,17.52,-29.17,-12.33
0.42,0.25,-0.87,17.52,-29.36,-11.47
0.43,0.24,-0.89,16.54,-29.36,-11.47
0.45,0.24,-0.91,16.30,-32.23,-10.68
0.45,0.24,-0.91,16.30,-32.23,-10.68
0.46,0.25,-0.91,16.17,-37.96,-9.77
0.46,0.25,-0.91,16.17,-37.96,-9.77
0.46,0.24,-0.87,15.99,-42.85,-10.44
0.46,0.22,-0.82,14.47,-43.46,-10.56
0.45,0.22,-0.82,14.47,-43.46,-10.56
0.44,0.23,-0.81,11.78,-40.53,-8.85
0.44,0.23,-0.81,11.78,-40.53,-8.85
0.46,0.24,-0.83,9.58,-38.39,-6.84
0.46,0.24,-0.83,10.56,-39.06,-5.37
0.47,0.25,-0.82,10.56,-39.06,-5.37
0.48,0.26,-0.80,11.17,-38.33,-4.15
0.48,0.26,-0.80,11.17,-38.33,-4.15
0.49,0.26,-0.78,11.23,-35.83,-3.60
0.49,0.26,-0.78,11.23,-35.83,-3.60
0.50,0.28,-0.78,10.93,-32.59,-3.60
0.51,0.30,-0.81,10.07,-29.79,-3.54
0.51,0.30,-0.81,10.07,-29.79,-3.54
0.51,0.29,-0.81,11.96,-30.76,-4.15
0.51,0.29,-0.81,11.96,-30.76,-4.15
0.50,0.27,-0.79,14.22,-32.84,-5.00
0.50,0.28,-0.79,12.63,-31.25,-5.19
0.50,0.28,-0.79,12.63,-31.25,-5.19
0.52,0.29,-0.82,8.54,-28.38,-4.94
0.52,0.29,-0.82,8.54,-28.38,-4.94
0.53,0.30,-0.82,7.20,-28.75,-4.88
0.53,0.30,-0.82,8.24,-31.74,-5.07
0.53,0.31,-0.80,8.24,-31.74,-5.07
0.52,0.30,-0.77,9.83,-33.20,-5.80
0.52,0.30,-0.77,9.83,-33.20,-5.80
0.51,0.27,-0.74,10.44,-31.25,-6.71
0.51,0.27,-0.74,9.58,-26.79,-6.65
0.51,0.26,-0.72,9.58,-26.79,-6.65
0.52,0.26,-0.72,6.96,-21.30,-5.37
0.52,0.26,-0.72,6.96,-21.30,-5.37
0.53,0.26,-0.72,6.04,-18.55,-3.85
0.53,0.26,-0.72,6.04,-18.55,-3.85
0.53,0.27,-0.71,7.20,-17.88,-2.20
0.55,0.27,-0.73,7.51,-16.42,-1.34
0.55,0.27,-0.73,7.51,-16.42,-1.34
0.58,0.31,-0.78,5.13,-15.01,-0.67

0.28,0.96,-1.86,-141.78,311.28,142.40
0.28,0.96,-1.86,-141.78,311.28,142.40
0.45,0.99,-1.99,-113.34,257.87,97.47
0.48,0.86,-2.05,-75.50,189.64,52.55
0.48,0.86,-2.05,-75.50,189.64,52.55
0.47,0.73,-2.10,-45.17,129.09,22.77
0.47,0.73,-2.10,-45.17,129.09,22.77
0.43,0.63,-2.08,-20.51,77.03,3.05
0.43,0.63,-2.08,-20.51,28.63,-11.17
0.34,0.55,-2.01,-0.67,28.63,-11.17
0.21,0.44,-1.85,15.50,-13.49,-25.15
0.21,0.44,-1.85,15.50,-13.49,-25.15
0.08,0.31,-1.64,26.25,-48.83,-36.74
0.08,0.31,-1.64,26.25,-48.83,-36.74
-0.04,0.17,-1.44,31.68,-72.88,-43.21
-0.15,0.05,-1.27,31.80,-85.69,-42.91
-0.15,0.05,-1.27,31.80,-85.69,-42.91
-0.20,-0.02,-1.12,28.14,-89.78,-36.87
-0.20,-0.02,-1.12,28.14,-89.78,-36.87
-0.20,-0.03,-1.00,20.45,-87.34,-26.98
-0.16,-0.00,-0.90,12.82,-80.32,-16.60
-0.16,-0.00,-0.90,12.82,-80.32,-16.60
-0.09,0.07,-0.89,5.62,-70.62,-7.87
-0.09,0.07,-0.89,5.62,-65.19,-2.56
-0.02,0.12,-0.90,2.99,-65.19,-2.56
0.02,0.18,-0.89,7.69,-68.66,1.34
0.02,0.18,-0.89,7.69,-68.66,1.34
0.07,0.25,-0.91,10.68,-69.46,2.20
0.07,0.25,-0.91,10.68,-69.46,2.20
0.13,0.30,-0.98,12.76,-65.43,-1.53
0.18,0.32,-1.07,14.77,-64.09,-7.51
0.18,0.32,-1.07,14.77,-64.09,-7.51
0.21,0.28,-1.11,21.85,-74.95,-14.34
0.21,0.28,-1.11,21.85,-74.95,-14.34
0.21,0.25,-1.10,30.58,-95.15,-16.66
0.21,0.25,-1.08,35.28,-109.31,-15.56
0.20,0.27,-1.08,35.28,-109.31,-15.56
0.19,0.30,-1.06,37.23,-114.87,-16.17
0.19,0.30,-1.06,37.23,-114.87,-16.17
0.15,0.28,-1.01,37.60,-115.97,-21.18
0.15,0.28,-1.01,37.60,-115.36,-28.08
0.13,0.20,-0.94,36.93,-115.36,-28.08
0.15,0.18,-0.91,30.33,-112.61,-29.60
0.15,0.18,-0.91,30.33,-112.61,-29.60
0.16,0.18,-0.87,26.86,-110.35,-24.66
0.16,0.18,-0.87,26.86,-110.35,-19.17
0.17,0.20,-0.83,27.89,-108.58,-19.17
0.18,0.22,-0.82,24.60,-102.84,-15.93
0.18,0.22,-0.82,24.60,-102.84,-15.93
0.22,0.18,-0.84,22.89,-97.84,-14.34
0.22,0.18,-0.84,22.89,-97.84,-14.34
0.24,0.17,-0.88,23.38,-99.79,-10.56
0.27,0.24,-0.93,21.24,-104.19,-4.58
0.28,0.24,-0.93,21.24,-104.19,-4.58
0.32,0.33,-0.95,21.00,-105.53,-2.62
0.32,0.33,-0.95,21.00,-105.53,-2.62
0.32,0.38,-0.91,23.25,-104.49,-6.16
0.32,0.38,-0.91,28.93,-101.81,-14.10
0.29,0.35,-0.82,28.93,-101.81,-14.10
0.26,0.27,-0.72,33.39,-95.09,-21.85
0.26,0.27,-0.72,33.39,-95.09,-21.85
0.27,0.21,-0.68,33.51,-83.92,-24.29
0.27,0.21,-0.68,31.68,-71.66,-20.26
0.30,0.21,-0.71,31.68,-71.66,-20.26
0.35,0.24,-0.76,30.82,-59.39,-14.65
0.35,0.24,-0.76,30.82,-59.39,-14.65
0.40,0.28,-0.81,29.11,-51.15,-11.17
0.40,0.28,-0.81,29.11,-47.79,-10.80
0.42,0.28,-0.81,28.75,-47.79,-10.80
0.41,0.28,-0.77,28.81,-46.81,-11.41
0.41,0.28,-0.77,28.81,-46.81,-11.41
0.40,0.26,-0.71,27.77,-43.40,-11.84
0.40,0.26,-0.71,27.77,-43.40,-11.84
0.39,0.25,-0.65,24.54,-36.07,-12.02
0.39,0.25,-0.61,21.30,-25.82,-10.86
0.38,0.25,-0.61,21.30,-25.82,-10.86
0.37,0.24,-0.63,18.19,-12.88,-9.28
0.37,0.24,-0.63,18.19,-12.88,-9.28
0.41,0.22,-0.73,11.96,-2.81,-7.39
0.41,0.22,-0.73,5.55,-2.75,-3.23
0.46,0.21,-0.86,5.55,-2.75,-3.23
0.50,0.25,-0.95,2.75,-13.24,3.85
0.50,0.25,-0.95,2.75,-13.24,3.85
0.53,0.34,-1.02,1.16,-27.10,10.25
0.53,0.34,-1.02,1.16,-27.10,10.25
0.58,0.42,-1.04,2.08,-40.71,9.09
0.58,0.42,-0.98,7.69,-56.82,2.14
0.59,0.43,-0.98,7.69,-56.82,2.14
0.59,0.45,-0.94,10.38,-68.12,-4.15
0.59,0.45,-0.94,10.38,-68.12,-4.15
0.56,0.49,-0.91,13.37,-72.08,-10.68
0.56,0.49,-0.91,13.37,-73.55,-20.63
0.53,0.44,-0.86,20.57,-73.55,-20.63
0.47,0.36,-0.78,26.86,-73.79,-29.17
0.47,0.36,-0.78,26.86,-73.79,-29.17
0.44,0.30,-0.71,28.02,-68.60,-31.86
0.44,0.30,-0.71,28.02,-68.60,-30.88
0.43,0.31,-0.69,25.21,-57.50,-30.88
0.45,0.29,-0.69,23.07,-44.80,-29.85
0.45,0.29,-0.69,23.07,-44.80,-29.85
0.47,0.25,-0.70,20.39,-34.06,-28.38
0.47,0.25,-0.70,20.39,-34.06,-28.38
0.48,0.22,-0.69,18.62,-25.57,-24.96
0.48,0.21,-0.66,17.64,-18.80,-19.90
0.50,0.21,-0.66,17.64,-18.80,-19.90
0.51,0.24,-0.62,15.56,-12.57,-15.44
0.51,0.24,-0.62,15.56,-12.57,-15.44
0.50,0.25,-0.58,13.73,-7.57,-13.12
0.50,0.25,-0.58,12.63,-3.30,-11.78
0.50,0.22,-0.56,12.63,-3.30,-11.78
0.53,0.25,-0.59,7.69,3.91,-8.12
0.53,0.25,-0.59,7.69,3.91,-8.12
0.57,0.31,-0.69,2.08,10.93,-4.15
0.57,0.31,-0.69,2.08,10.93,-4.15
0.60,0.34,-0.79,1.59,11.47,-3.30
0.60,0.34,-0.83,1.40,4.58,-4.46
0.61,0.35,-0.83,1.40,4.58,-4.46
0.59,0.34,-0.80,1.71,-4.15,-5.86
0.59,0.34,-0.80,1.71,-4.15,-5.86
0.56,0.33,-0.73,1.77,-9.70,-7.02
0.56,0.33,-0.73,1.77,-9.70,-7.57
0.55,0.32,-0.68,1.95,-10.38,-7.57
0.54,0.31,-0.69,2.62,-7.69,-7.14
0.54,0.31,-0.69,2.62,-7.69,-7.14
0.55,0.28,-0.73,2.99,-5.07,-6.35
0.55,0.28,-0.73,2.99,-5.07,-6.35
0.57,0.26,-0.78,1.46,-3.17,-5.07
0.57,0.28,-0.82,-0.98,-3.36,-2.14

0.09,0.81,-1.83,-115.30,272.03,102.97
0.09,0.81,-1.83,-115.30,272.03,102.97
0.18,0.92,-2.08,-80.38,227.91,82.89
0.18,0.97,-2.32,-38.88,176.09,57.80
0.24,0.97,-2.32,-38.88,176.09,57.80
0.26,0.92,-2.50,-2.50,118.71,25.70
0.26,0.92,-2.50,-2.50,118.71,25.70
0.25,0.77,-2.60,23.01,57.86,-10.01
0.25,0.77,-2.60,23.01,57.86,-41.56
0.18,0.58,-2.58,36.68,-9.70,-41.56
0.01,0.37,-2.35,44.56,-83.80,-64.45
0.01,0.37,-2.35,44.56,-83.80,-64.45
-0.17,0.15,-2.00,52.43,-148.56,-74.58
-0.17,0.15,-2.00,52.43,-148.56,-74.58
-0.33,0.01,-1.66,51.15,-196.72,-70.50
-0.33,0.01,-1.66,45.17,-224.43,-55.91
