accX,accY,accZ,gyrX,gyrY,gyrZ
-0.35,1.11,1.87,12.15,205.32,-28.69
-0.66,1.00,2.13,51.09,297.91,-27.04
-0.66,1.00,2.13,51.09,297.91,-27.04
-0.99,0.78,2.18,122.99,389.22,0.73
-0.99,0.78,2.18,122.99,389.22,0.73
-1.56,0.20,2.40,204.96,476.38,64.70
-1.56,0.20,2.40,266.24,578.98,165.77
-1.71,1.10,1.68,266.24,578.98,165.77
-1.75,1.67,1.02,350.10,655.27,237.37
-1.75,1.67,1.02,350.10,655.27,237.37
-1.82,1.77,0.44,406.98,695.56,266.72
-1.82,1.77,0.44,406.98,695.56,266.72
-1.77,1.90,-0.24,422.06,727.23,282.17
-1.77,1.90,-0.24,371.83,742.25,275.57
-1.58,1.95,-0.87,371.83,742.25,275.57
-1.11,1.85,-1.58,292.72,736.69,242.74
-1.11,1.85,-1.58,292.72,736.69,242.74
-0.34,1.86,-2.21,202.15,693.30,200.81
-0.34,1.86,-2.21,202.15,693.30,200.81
0.37,2.03,-2.72,118.23,596.56,160.95
0.37,2.03,-2.72,68.91,447.08,111.27
1.04,2.16,-3.12,68.91,447.08,111.27
1.36,2.14,-3.14,30.27,248.84,41.81
1.36,2.14,-3.14,30.27,248.84,41.81
1.14,1.70,-2.63,12.15,30.46,-30.64
1.14,1.70,-2.63,12.15,30.46,-30.64
0.74,1.11,-1.98,1.83,-144.71,-75.81
0.38,0.74,-1.45,-36.74,-251.95,-89.54
0.38,0.74,-1.45,-36.74,-251.95,-89.54
0.08,0.59,-1.02,-91.67,-313.17,-83.98
0.08,0.59,-1.02,-91.67,-313.17,-83.98
-0.14,0.60,-0.71,-139.16,-345.15,-66.53
-0.28,0.72,-0.38,-174.32,-359.13,-46.26
-0.28,0.72,-0.38,-174.32,-359.13,-46.26
-0.37,0.88,-0.04,-190.86,-361.02,-28.93
-0.37,0.88,-0.04,-190.86,-361.02,-28.93
-0.38,1.01,0.30,-188.54,-350.83,-17.52
-0.33,1.05,0.41,-178.71,-326.66,-16.72
-0.33,1.05,0.41,-178.71,-326.66,-16.72
-0.25,1.11,0.75,-178.10,-298.95,-24.90
-0.25,1.11,0.75,-178.10,-298.95,-24.90
-0.17,1.02,0.99,-120.42,-261.35,-18.01
-0.11,1.03,1.16,-78.12,-208.92,-5.98
-0.11,1.03,1.16,-78.12,-208.92,-5.98
-0.05,1.03,1.22,-40.71,-145.94,2.56
-0.05,1.03,1.22,-40.71,-67.81,8.79
0.04,1.03,1.09,-7.08,-76.84,8.79
0.14,1.06,0.84,19.41,-19.84,13.12
0.14,1.06,0.84,19.41,-19.84,13.12
0.22,1.10,0.56,43.40,13.49,13.67
0.22,1.10,0.56,43.40,13.49,13.67
0.27,1.11,0.26,63.66,29.91,10.99
0.27,1.11,0.26,63.66,29.91,5.43
0.32,1.08,-0.06,72.88,33.08,5.43
0.37,1.05,-0.31,67.99,20.39,-2.01
0.37,1.05,-0.31,67.99,20.39,-2.01
0.38,0.98,-0.45,57.31,-7.39,-9.34
0.38,0.98,-0.45,57.31,-7.39,-9.34
0.36,0.90,-0.46,42.36,-43.76,-15.20
0.36,0.90,-0.33,20.63,-79.41,-17.58
0.31,0.85,-0.33,20.63,-79.41,-17.58
0.25,0.86,-0.13,-0.06,-107.36,-15.26
0.25,0.86,-0.13,-0.06,-107.36,-15.26
0.22,0.93,0.09,-19.90,-124.33,-11.23
0.22,0.93,0.09,-31.07,-132.93,-8.85
0.20,0.99,0.28,-31.07,-132.93,-8.85
0.18,1.04,0.40,-34.91,-134.09,-8.61
0.18,1.04,0.40,-34.91,-134.09,-8.61
0.19,1.06,0.44,-36.87,-124.76,-13.12
0.19,1.06,0.44,-36.87,-110.17,-21.48
0.18,1.04,0.43,-37.17,-110.17,-21.48
0.19,0.95,0.40,-33.26,-99.00,-28.87
0.19,0.95,0.40,-33.26,-99.00,-28.87
0.19,0.89,0.36,-28.75,-93.14,-30.40
0.19,0.89,0.36,-28.75,-93.14,-30.40
0.20,0.88,0.31,-26.00,-89.36,-26.98
0.23,0.90,0.24,-25.15,-85.27,-24.05
0.23,0.90,0.24,-25.15,-85.27,-24.05
0.25,0.92,0.20,-25.45,-82.95,-24.29
0.25,0.92,0.20,-25.45,-82.95,-24.29
0.25,0.91,0.20,-24.41,-83.80,-26.43
0.23,0.89,0.26,-21.48,-87.28,-29.24
0.23,0.89,0.26,-21.48,-87.28,-29.24
0.20,0.83,0.35,-14.40,-92.53,-29.30
0.20,0.83,0.35,-14.40,-92.53,-29.30
0.18,0.79,0.39,-7.87,-93.20,-24.23
0.18,0.79,0.35,-5.86,-86.85,-17.21
0.19,0.80,0.35,-5.86,-86.85,-17.21
0.23,0.85,0.29,-8.30,-77.64,-11.96
0.23,0.85,0.29,-8.30,-77.64,-11.96
0.23,0.89,0.23,-10.19,-72.57,-10.07
0.23,0.89,0.24,-10.13,-73.55,-11.05
0.22,0.90,0.24,-10.13,-73.55,-11.05
0.21,0.90,0.29,-6.96,-78.25,-13.18
0.21,0.90,0.29,-6.96,-78.25,-13.18
0.21,0.89,0.32,-6.29,-78.80,-13.61
0.21,0.89,0.32,-9.89,-73.24,-13.06
0.22,0.91,0.31,-9.89,-73.24,-13.06
0.23,0.93,0.28,-14.40,-66.41,-13.55
0.23,0.93,0.28,-14.40,-66.41,-13.55
0.23,0.94,0.28,-17.58,-62.50,-14.89
0.23,0.94,0.28,-19.41,-61.83,-16.05
0.22,0.93,0.30,-19.41,-61.83,-16.05
0.22,0.92,0.31,-18.86,-62.81,-14.77
0.22,0.92,0.31,-18.86,-62.81,-14.77
0.22,0.94,0.30,-17.76,-61.71,-12.08
0.22,0.94,0.30,-17.76,-61.71,-10.93
0.22,0.97,0.28,-18.19,-58.29,-10.93
0.21,0.99,0.29,-17.64,-54.93,-12.70
0.21,0.99,0.29,-17.64,-54.93,-12.70
0.20,0.96,0.33,-16.72,-52.31,-16.42
0.20,0.96,0.33,-16.72,-52.31,-16.42
0.20,0.92,0.36,-15.50,-49.99,-18.43
0.19,0.90,0.38,-13.67,-47.18,-16.97
0.19,0.90,0.38,-13.67,-47.18,-16.97
0.20,0.92,0.36,-12.21,-41.44,-14.59
0.20,0.92,0.36,-12.21,-41.44,-14.59
0.22,0.93,0.33,-11.60,-34.97,-13.24
0.22,0.93,0.30,-10.86,-30.33,-13.55
0.22,0.92,0.30,-10.86,-30.33,-13.55
0.22,0.89,0.30,-10.74,-27.71,-13.92
0.22,0.89,0.30,-10.74,-27.71,-13.92
0.21,0.87,0.32,-9.64,-27.28,-12.08
0.21,0.87,0.32,-7.75,-26.12,-8.24
0.22,0.87,0.32,-7.75,-26.12,-8.24
0.23,0.89,0.31,-6.35,-23.32,-4.52

-0.37,0.97,1.79,-28.38,237.61,-53.65
-0.37,0.97,1.79,-28.38,237.61,-53.65
-0.67,0.74,2.07,-5.07,335.82,-59.39
-1.05,0.51,2.20,50.84,432.68,-29.97
-1.05,0.51,2.20,50.84,432.68,-29.97
-1.42,0.49,2.08,127.75,522.71,35.89
-1.42,0.49,2.08,127.75,522.71,35.89
-1.77,0.72,1.71,202.21,608.22,121.58
-1.77,0.72,1.71,264.71,690.55,195.31
-2.01,1.11,1.19,251.53,690.55,195.31
-2.16,1.42,0.57,273.19,758.06,240.11
-2.16,1.42,0.57,273.19,758.06,240.11
-2.14,1.64,-0.13,267.33,801.51,256.53
-2.14,1.64,-0.13,267.33,801.51,256.53
-1.91,1.77,-0.80,231.57,816.22,249.45
-1.91,1.77,-0.80,174.13,794.37,222.11
-1.46,1.78,-1.36,174.13,794.37,222.11
-0.82,1.82,-1.88,101.07,737.49,182.43
-0.82,1.82,-1.88,101.07,737.49,182.43
-0.03,2.12,-2.38,17.27,646.12,141.11
-0.03,2.12,-2.38,17.27,646.12,141.11
0.75,2.23,-2.78,-27.71,513.12,88.68
0.75,2.23,-2.78,-32.04,328.55,23.38
1.20,2.02,-2.82,-32.04,328.55,23.38
1.10,1.53,-2.45,-23.80,119.87,-25.21
1.10,1.53,-2.45,-23.80,119.87,-25.21
0.91,1.05,-2.07,-24.66,-36.25,-46.02
0.91,1.05,-2.07,-55.91,-136.60,-47.42
0.65,0.79,-1.77,-51.76,-136.60,-47.42
0.33,0.64,-1.40,-76.42,-217.35,-36.56
0.33,0.64,-1.40,-76.42,-217.35,-36.56
0.02,0.57,-1.04,-99.79,-279.05,-22.09
0.02,0.57,-1.04,-128.05,-312.68,-7.81
-0.20,0.57,-0.74,-128.05,-312.68,-7.81
-0.32,0.59,-0.48,-153.87,-319.70,3.85
-0.32,0.59,-0.48,-153.87,-319.70,3.85
-0.36,0.61,-0.26,-170.96,-311.28,15.56
-0.36,0.61,-0.11,-178.71,-293.88,27.47
-0.28,0.64,-0.11,-178.71,-293.88,27.47
-0.28,0.78,0.02,-188.84,-274.96,35.34
-0.28,0.78,0.02,-188.84,-274.96,35.34
-0.20,0.84,0.24,-179.75,-257.93,42.60
-0.20,0.84,0.24,-147.16,-230.71,51.03
-0.13,0.92,0.41,-147.16,-230.71,51.03
-0.06,1.00,0.52,-125.55,-191.65,51.94
-0.06,1.00,0.52,-125.55,-191.65,51.94
0.01,1.05,0.57,-97.96,-147.95,49.62
0.01,1.05,0.57,-66.71,-104.49,47.12
0.07,1.07,0.56,-63.54,-104.49,47.12
0.12,1.10,0.46,-30.52,-61.52,44.74
0.12,1.10,0.46,-30.52,-61.52,44.74
0.16,1.13,0.30,-0.06,-26.37,41.08
0.16,1.13,0.30,-0.06,-26.37,41.08
0.15,1.14,0.12,29.05,-6.29,36.62
0.15,1.16,-0.05,51.51,2.62,32.71
0.13,1.16,-0.05,51.51,2.62,32.71
0.11,1.18,-0.19,65.80,4.58,29.60
0.11,1.18,-0.19,65.80,4.58,29.60
0.12,1.16,-0.33,73.36,-0.61,28.32
0.12,1.16,-0.33,73.36,-10.62,24.17
0.14,1.16,-0.41,65.12,-10.62,24.17
0.16,1.14,-0.45,53.83,-27.34,20.32
0.16,1.14,-0.45,53.83,-27.34,20.32
0.17,1.12,-0.42,37.78,-48.89,16.36
0.17,1.12,-0.42,37.78,-48.89,16.36
0.16,1.11,-0.34,20.32,-69.76,13.67
0.16,1.11,-0.23,3.48,-85.08,11.60
0.15,1.11,-0.23,3.48,-85.08,11.60
0.13,1.12,-0.10,-8.85,-94.73,8.18
0.13,1.12,-0.10,-8.85,-94.73,8.18
0.10,1.11,0.01,-18.62,-97.84,2.93
0.10,1.11,0.01,-26.25,-92.96,-3.78
0.08,1.09,0.06,-26.25,-92.96,-3.78
0.09,1.05,0.07,-32.17,-84.29,-10.19
0.09,1.05,0.07,-32.17,-84.29,-10.19
0.10,1.02,0.07,-32.17,-76.97,-14.71
0.10,1.02,0.07,-32.17,-76.97,-30.33
0.11,0.97,0.08,-26.43,-73.00,-16.36
0.11,0.91,0.10,-18.68,-70.31,-16.11
0.11,0.91,0.10,-18.68,-70.31,-16.11
0.13,0.88,0.07,-13.73,-65.25,-13.67
0.13,0.88,0.07,-13.73,-65.25,-13.67
0.17,0.91,-0.01,-13.67,-58.72,-8.85
0.20,0.94,-0.07,-9.16,-57.19,-5.07
0.20,0.94,-0.07,-9.16,-57.19,-5.07
0.22,0.97,-0.09,-0.92,-62.44,-4.64
0.22,0.97,-0.09,-0.92,-62.44,-4.64
0.21,0.97,-0.12,5.98,-70.19,-7.14
0.20,0.93,-0.14,7.26,-75.26,-11.78
0.20,0.93,-0.14,7.26,-75.26,-11.78
0.18,0.90,-0.16,4.27,-77.70,-15.20
0.18,0.90,-0.16,4.27,-77.70,-15.20
0.17,0.89,-0.16,0.73,-81.24,-14.77
0.17,0.89,-0.07,1.22,-88.99,-10.44
0.15,0.87,-0.07,1.22,-88.99,-10.44
0.13,0.88,0.02,2.01,-94.73,-5.74
0.13,0.88,0.02,2.01,-94.73,-5.74
0.13,0.93,0.04,-1.95,-90.27,-1.34
0.13,0.93,0.04,-7.51,-80.63,0.85
0.16,1.00,-0.02,-7.51,-80.63,0.85
0.19,1.04,-0.05,-8.48,-78.12,0.00
0.19,1.04,-0.05,-8.48,-78.12,0.00
0.19,1.05,-0.02,-1.95,-84.11,-2.20
0.19,1.05,-0.02,-1.95,-87.46,-5.62
0.18,1.04,-0.00,3.97,-87.46,-5.62
0.19,1.04,-0.03,4.46,-84.41,-9.77
0.19,1.04,-0.03,4.46,-84.41,-9.77
0.19,1.03,-0.07,3.36,-82.34,-14.10
0.19,1.03,-0.07,3.36,-82.34,-17.82
0.19,1.01,-0.04,4.88,-85.45,-17.82
0.17,0.99,-0.01,7.87,-89.78,-19.90
0.17,0.99,-0.01,7.87,-89.78,-19.90
0.16,0.97,-0.01,7.02,-90.33,-20.63
0.16,0.97,-0.01,7.02,-90.33,-20.63
0.17,0.96,-0.03,3.30,-89.11,-21.18
0.17,0.93,-0.01,3.36,-93.69,-20.75
0.17,0.93,-0.01,3.36,-93.69,-20.75
0.16,0.90,0.03,6.77,-100.10,-17.88
0.16,0.90,0.03,6.77,-100.10,-17.88
0.16,0.93,0.01,2.50,-99.24,-13.85
0.16,0.93,0.01,-5.62,-95.34,-12.27
0.20,0.99,-0.03,-5.62,-95.34,-12.27
0.22,1.02,-0.03,-8.73,-98.21,-14.95
0.22,1.02,-0.03,-8.73,-98.21,-14.95
0.21,1.02,0.00,-8.48,-103.76,-19.90
0.21,1.02,0.00,-8.48,-103.27,-25.45
0.20,1.00,0.03,-10.31,-103.27,-25.45
0.20,0.97,0.06,-14.10,-97.60,-30.03

-0.24,1.30,1.36,-2.38,133.18,-10.93
-0.24,1.30,1.36,-2.38,133.18,-10.93
-0.46,1.20,1.64,26.98,202.88,-16.60
-0.74,1.13,1.77,60.24,295.23,-13.92
-0.72,1.13,1.77,60.24,295.23,-13.92
-0.97,1.03,1.66,93.08,394.78,-3.91
-0.97,1.03,1.66,93.08,394.78,-3.91
-1.24,0.93,1.35,126.34,485.78,15.01
-1.24,0.93,1.35,147.16,563.90,35.34
-1.36,0.96,0.93,147.16,563.90,35.34
-1.44,1.07,0.46,154.66,625.61,55.60
-1.44,1.07,0.46,154.66,625.61,55.60
-1.50,1.21,0.02,149.35,663.39,64.76
-1.50,1.21,0.02,149.35,663.39,64.76
-1.45,1.24,-0.37,134.77,685.97,60.06
-1.45,1.24,-0.37,103.52,700.81,44.37
-1.35,1.20,-0.83,105.96,700.81,44.37
-1.14,1.10,-1.29,55.30,699.16,18.62
-1.14,1.10,-1.29,55.30,699.16,18.62
-0.78,0.99,-1.70,6.10,672.61,-9.16
-0.78,0.99,-1.70,6.10,672.61,-9.16
-0.35,0.95,-2.07,-39.06,617.55,-26.06
0.14,0.93,-2.36,-71.41,529.97,-31.49
0.14,0.93,-2.36,-71.41,529.97,-31.49
0.49,0.99,-2.38,-89.84,405.52,-27.28
0.49,0.99,-2.38,-89.84,405.52,-27.28
0.54,1.02,-2.12,-83.80,258.73,-12.70
0.54,1.02,-1.84,-76.17,141.42,0.43
0.50,1.01,-1.82,-76.17,141.42,0.43
0.44,1.00,-1.63,-84.59,70.98,5.55
0.44,1.00,-1.63,-84.59,70.98,5.55
0.36,0.98,-1.50,-93.26,21.67,4.09
0.36,0.98,-1.50,-93.26,-21.36,1.59
0.25,0.90,-1.40,-91.19,-21.36,1.59
0.15,0.75,-1.25,-79.59,-62.68,0.49
0.15,0.75,-1.25,-79.59,-62.68,0.49
0.05,0.64,-1.08,-73.00,-97.29,4.64
0.05,0.64,-1.08,-73.00,-97.29,15.50
-0.04,0.58,-0.88,-67.02,-123.11,15.50
-0.10,0.57,-0.68,-60.79,-139.40,28.56
-0.10,0.57,-0.68,-60.79,-139.40,28.56
-0.13,0.60,-0.49,-53.77,-146.67,40.77
-0.13,0.60,-0.49,-53.77,-146.67,56.40
-0.14,0.65,-0.34,-46.94,-144.84,51.21
-0.13,0.71,-0.25,-40.34,-135.07,57.25
-0.13,0.71,-0.25,-40.34,-135.07,57.25
-0.09,0.80,-0.19,-34.42,-119.38,58.96
-0.09,0.80,-0.19,-34.42,-119.38,58.96
-0.04,0.89,-0.18,-28.08,-101.56,56.27
0.00,0.96,-0.17,-20.02,-84.05,48.16
0.00,0.96,-0.17,-20.02,-84.05,48.16
0.04,0.98,-0.18,-11.35,-68.36,37.90
0.04,0.98,-0.18,-11.35,-68.36,37.90
0.08,1.00,-0.18,-2.69,-55.36,29.05
0.11,1.01,-0.19,5.55,-44.80,22.16
0.11,1.01,-0.19,5.55,-44.80,22.16
0.14,1.06,-0.22,11.96,-34.67,16.54
0.14,1.06,-0.22,11.96,-34.67,16.54
0.16,1.09,-0.23,21.12,-27.95,10.86
0.16,1.09,-0.23,34.36,-28.50,5.62
0.17,1.10,-0.24,34.36,-28.50,5.62
0.18,1.11,-0.29,42.24,-29.05,1.53
0.18,1.11,-0.29,42.24,-29.05,1.53
0.21,1.12,-0.41,41.81,-25.33,-2.26
0.21,1.12,-0.41,41.81,-25.33,-2.26
0.26,1.14,-0.52,39.31,-25.33,-6.41
0.29,1.12,-0.58,40.53,-36.32,-11.60
0.29,1.12,-0.58,40.53,-36.32,-11.60
0.27,1.05,-0.56,46.39,-57.68,-16.17
0.27,1.05,-0.56,46.39,-57.68,-16.17
0.23,0.97,-0.50,51.64,-80.69,-17.70
0.21,0.92,-0.41,52.37,-96.37,-15.93
0.21,0.92,-0.41,52.37,-96.37,-15.93
0.18,0.90,-0.32,50.48,-105.65,-12.70
0.18,0.90,-0.32,50.48,-105.65,-12.70
0.16,0.89,-0.24,50.84,-112.73,-9.46
0.16,0.87,-0.18,51.45,-116.21,-7.81
0.14,0.87,-0.18,51.45,-116.21,-7.81
0.15,0.87,-0.18,48.40,-113.04,-7.45
0.15,0.87,-0.18,48.40,-113.04,-7.45
0.16,0.87,-0.21,42.18,-106.69,-8.42
0.16,0.87,-0.25,38.39,-102.54,-10.62
0.18,0.85,-0.25,38.39,-102.54,-10.62
0.18,0.82,-0.25,36.56,-103.33,-11.60
0.18,0.82,-0.25,36.56,-103.33,-11.60
0.17,0.79,-0.22,36.07,-107.18,-9.83
0.17,0.79,-0.22,33.94,-110.05,-5.19
0.17,0.78,-0.18,33.94,-110.05,-5.19
0.19,0.81,-0.17,29.66,-109.25,-0.06
0.19,0.81,-0.17,29.66,-109.25,-0.06
0.21,0.87,-0.18,25.51,-106.63,4.82
0.21,0.87,-0.18,25.51,-106.63,7.63
0.22,0.89,-0.16,27.53,-109.37,7.63
0.21,0.90,-0.14,33.14,-114.38,9.52
0.21,0.90,-0.14,33.14,-114.38,9.52
0.21,0.90,-0.15,34.18,-115.36,9.83
0.21,0.90,-0.15,34.18,-115.36,9.83
0.22,0.90,-0.18,30.76,-113.10,8.79
0.22,0.90,-0.18,26.37,-113.22,7.57
0.22,0.89,-0.18,26.37,-113.22,7.57
0.20,0.87,-0.14,25.09,-118.04,8.00
0.20,0.87,-0.14,25.09,-118.04,8.00
0.19,0.87,-0.11,24.54,-122.92,10.50
0.19,0.87,-0.11,24.54,-122.92,10.50
0.19,0.89,-0.10,20.63,-124.57,12.33
0.19,0.93,-0.11,14.16,-123.72,12.88
0.19,0.93,-0.11,14.16,-123.72,12.88
0.20,0.95,-0.13,9.09,-123.54,11.35
0.20,0.95,-0.13,9.09,-123.54,11.35
0.19,0.94,-0.11,5.80,-126.04,8.79
0.19,0.94,-0.11,5.80,-126.04,7.14
0.18,0.93,-0.08,1.83,-128.17,7.14
0.16,0.93,-0.04,-4.09,-127.44,7.08
0.16,0.93,-0.04,-4.09,-127.44,7.08
0.16,0.94,-0.00,-10.07,-124.27,7.26
0.16,0.94,-0.00,-10.07,-124.27,7.26
0.16,0.96,0.04,-14.89,-119.08,7.57
0.16,0.96,0.07,-19.04,-113.28,7.87
0.16,0.97,0.08,-19.04,-113.28,7.87
0.15,0.97,0.13,-21.91,-106.93,7.93
0.15,0.97,0.13,-21.91,-106.93,7.93
0.15,0.99,0.15,-25.39,-98.63,7.02
0.15,0.99,0.15,-25.39,-98.63,7.02
0.17,1.01,0.16,-26.86,-90.52,5.43
0.20,1.01,0.18,-21.61,-87.28,4.76
0.20,1.01,0.18,-21.61,-87.28,4.76
0.26,1.00,0.15,-8.73,-88.38,6.41
0.26,1.00,0.15,-8.73,-88.38,6.41

-0.16,1.00,1.58,-22.46,164.12,-101.75
-0.16,1.00,1.58,-22.46,164.12,-101.75
-0.38,0.86,1.69,18.98,246.03,-93.32
-0.38,0.86,1.64,65.25,339.11,-71.72
-0.63,0.70,1.64,65.25,339.11,-71.72
-0.86,0.60,1.44,116.94,433.11,-39.92
-0.86,0.60,1.44,116.94,433.11,-39.92
-1.05,0.60,1.09,174.13,513.67,7.39
-1.05,0.60,1.09,174.13,513.67,7.39
-1.22,0.73,0.70,228.45,573.18,65.43
-1.22,0.89,0.33,263.49,615.97,116.82
-1.33,0.91,0.33,263.49,615.97,116.82
-1.41,1.09,0.00,274.54,645.69,153.69
-1.41,1.09,0.00,274.54,645.69,153.69
-1.42,1.24,-0.32,258.67,665.77,171.39
-1.42,1.24,-0.32,258.67,665.77,171.39
-1.30,1.37,-0.65,218.69,680.79,167.85
-1.04,1.42,-1.02,160.71,688.78,146.30
-1.04,1.42,-1.02,160.71,688.78,146.30
-0.71,1.57,-1.49,78.12,687.56,112.55
-0.71,1.57,-1.49,78.12,687.56,112.55
-0.30,1.90,-2.09,-11.96,674.38,70.74
-0.30,1.90,-2.09,-47.79,619.45,2.50
0.29,1.87,-2.65,-47.79,619.45,2.50
0.84,1.58,-2.77,-59.69,492.37,-76.84
0.84,1.58,-2.77,-59.69,492.37,-76.84
0.99,1.27,-2.32,-67.50,302.86,-124.15
0.99,1.27,-2.32,-67.50,302.86,-124.15
0.78,0.96,-1.64,-42.11,113.16,-118.77
0.58,0.76,-1.14,-18.13,1.40,-87.22
0.58,0.76,-1.14,-18.13,1.40,-87.22
0.49,0.66,-0.91,-20.14,-36.87,-60.91
0.49,0.66,-0.91,-20.14,-36.87,-60.91
0.42,0.64,-0.84,-29.79,-50.42,-39.86
0.32,0.62,-0.85,-33.14,-67.44,-21.85
0.32,0.62,-0.85,-33.14,-67.44,-21.85
0.24,0.53,-0.87,-29.24,-91.55,-9.22
0.24,0.53,-0.87,-29.24,-91.55,-9.22
0.19,0.44,-0.87,-33.14,-114.93,0.79
0.15,0.37,-0.84,-44.25,-135.93,14.83
0.15,0.37,-0.84,-44.25,-135.93,14.83
0.13,0.35,-0.79,-58.59,-155.33,33.39
0.13,0.35,-0.79,-58.59,-155.33,33.39
0.14,0.40,-0.73,-73.49,-171.94,54.93
0.14,0.52,-0.68,-85.45,-186.65,75.50
0.15,0.52,-0.68,-85.45,-186.65,75.50
0.16,0.66,-0.62,-91.55,-200.62,91.19
0.16,0.66,-0.62,-91.55,-200.62,91.19
0.17,0.82,-0.56,-94.24,-211.49,99.00
0.17,0.82,-0.56,-93.75,-218.32,98.57
0.19,0.98,-0.50,-93.75,-218.32,98.57
0.20,1.08,-0.42,-86.55,-225.16,90.94
0.20,1.08,-0.42,-86.55,-225.16,90.94
0.18,1.14,-0.32,-76.90,-232.06,77.58
0.18,1.14,-0.32,-76.90,-237.18,61.58
0.16,1.13,-0.18,-63.05,-237.18,61.58
0.13,1.06,-0.03,-45.72,-236.33,47.55
0.13,1.06,-0.03,-45.72,-236.33,47.55
0.11,1.03,0.09,-31.68,-229.43,36.44
0.11,1.03,0.09,-31.68,-229.43,36.44
0.09,0.96,0.17,-24.29,-216.80,27.53
0.09,0.96,0.17,-13.12,-197.63,25.39
0.10,0.93,0.23,-13.12,-197.63,25.39
0.12,0.92,0.27,-3.17,-178.65,27.10
0.12,0.92,0.27,-3.17,-178.65,27.10
0.13,0.91,0.28,6.96,-163.15,30.40
0.13,0.91,0.28,6.96,-163.15,46.02
0.16,0.90,0.26,13.98,-147.83,34.61
0.18,0.92,0.18,20.51,-133.54,40.47
0.18,0.92,0.18,20.51,-133.54,40.47
0.20,0.96,0.07,25.27,-121.95,45.04
0.20,0.96,0.07,25.27,-121.95,45.04
0.25,1.00,-0.05,25.02,-111.21,44.19
0.25,1.00,-0.05,25.02,-111.21,39.18
0.26,1.04,-0.16,18.13,-103.76,39.18
0.29,1.04,-0.17,12.33,-105.16,32.10
0.29,1.04,-0.17,12.33,-105.16,32.10
0.28,1.00,-0.09,16.54,-116.52,26.49
0.28,1.00,-0.09,16.54,-116.52,26.49
0.25,0.99,-0.01,22.83,-127.81,25.76
0.25,0.99,-0.01,24.78,-128.54,25.94
0.22,1.01,0.02,24.78,-128.54,25.94
0.23,0.99,-0.02,22.34,-121.95,23.68
0.23,0.99,-0.02,22.34,-121.95,23.68
0.25,0.97,-0.03,20.02,-120.06,20.75
0.25,0.97,-0.03,20.02,-120.06,20.75
0.25,0.95,-0.02,22.40,-124.76,20.63
0.25,0.95,-0.02,24.11,-127.50,22.22
0.24,0.94,-0.02,24.11,-127.50,22.22
0.24,0.92,-0.06,19.71,-128.60,22.52
0.24,0.92,-0.06,19.71,-128.60,22.52
0.26,0.90,-0.08,14.22,-134.16,22.89
0.26,0.90,-0.08,14.22,-134.16,22.89
0.28,0.93,-0.12,13.37,-147.22,24.78
0.28,0.93,-0.12,10.13,-159.12,25.63
0.26,1.00,-0.10,10.13,-159.12,25.63
0.24,1.05,-0.06,7.45,-161.62,21.18
0.24,1.05,-0.06,7.45,-161.62,21.18
0.23,1.07,-0.00,1.77,-155.76,10.31
0.23,1.07,-0.00,1.77,-155.76,-2.38
0.20,1.06,0.07,-7.26,-148.44,-2.38
0.19,1.01,0.12,-13.12,-143.01,-11.84
0.19,1.01,0.12,-13.12,-143.01,-11.84
0.18,0.94,0.16,-13.92,-142.70,-15.32
0.18,0.94,0.16,-13.92,-142.70,-15.32
0.17,0.88,0.19,-10.31,-144.84,-11.29
0.15,0.87,0.21,-7.02,-143.01,-2.62
0.15,0.87,0.21,-7.02,-143.01,-2.62
0.15,0.92,0.20,-6.41,-133.18,7.26
0.15,0.92,0.20,-6.41,-133.18,7.26
0.18,1.01,0.17,-9.22,-117.55,12.70
0.18,1.01,0.17,-11.60,-104.92,9.16
0.21,1.07,0.14,-11.60,-104.92,9.16
0.23,1.08,0.14,-11.84,-101.20,-0.61
0.23,1.08,0.14,-11.84,-101.20,-0.61
0.22,1.05,0.18,-10.80,-104.00,-10.19
0.22,1.05,0.18,-10.80,-105.16,-18.55
0.20,0.99,0.23,-8.12,-105.16,-18.55
0.19,0.94,0.28,-7.93,-97.17,-22.71
0.19,0.94,0.28,-7.93,-97.17,-22.71
0.19,0.90,0.31,-9.58,-82.28,-24.17
0.19,0.90,0.31,-9.58,-64.94,-22.58
0.18,0.89,0.34,-12.76,-64.94,-22.58
0.17,0.88,0.35,-13.61,-47.49,-18.86
0.17,0.88,0.35,-13.61,-47.49,-18.86
0.19,0.88,0.31,-14.04,-32.29,-13.98
0.19,0.88,0.31,-14.04,-23.25,-7.51
0.20,0.88,0.29,-10.93,-23.25,-7.51

-0.20,1.26,1.49,5.98,85.82,-43.58
-0.20,1.26,1.49,5.98,85.82,-43.58
-0.39,1.20,1.78,23.68,156.68,-58.23
-0.39,1.20,1.88,60.42,244.63,-59.51
-0.59,1.03,1.90,60.42,244.63,-59.51
-0.78,0.89,1.78,102.91,346.44,-41.20
-0.78,0.89,1.78,102.91,346.44,-41.20
-0.92,0.80,1.56,142.03,447.75,-11.60
-0.92,0.80,1.56,142.03,447.75,-11.60
-1.04,0.85,1.26,179.57,541.38,24.17
-1.04,0.98,0.83,213.68,611.76,59.39
-1.07,0.99,0.83,213.68,611.76,59.39
-1.10,1.13,0.45,236.33,641.66,83.62
-1.10,1.13,0.45,236.33,641.66,83.62
-1.15,1.16,0.17,253.11,646.97,96.92
-1.15,1.16,0.17,253.11,646.97,96.92
