accX,accY,accZ,gyrX,gyrY,gyrZ
-0.82,0.47,1.94,119.45,401.43,-63.60
-0.78,0.32,1.51,157.10,454.65,-53.10
-0.78,0.32,1.07,176.88,484.99,-39.00
-0.62,0.23,1.07,176.88,484.99,-39.00
-0.43,0.23,0.70,174.56,487.67,-22.40
-0.43,0.23,0.70,174.56,487.67,-22.40
-0.26,0.22,0.39,160.95,472.53,-8.30
-0.26,0.22,0.39,160.95,472.53,-8.30
-0.07,0.13,0.11,129.64,449.04,-5.00
-0.07,0.02,-0.09,86.98,417.72,-5.68
0.13,0.02,-0.09,86.98,417.72,-5.68
0.30,-0.03,-0.21,44.25,375.92,-2.20
0.30,-0.03,-0.21,44.25,375.92,-2.20
0.45,-0.05,-0.27,10.68,325.20,6.23
0.45,-0.05,-0.27,-12.21,267.88,18.01
0.61,-0.03,-0.33,-12.21,267.88,18.01
0.68,0.03,-0.34,-22.83,203.74,31.74
0.68,0.03,-0.34,-22.83,203.74,31.74
0.70,0.08,-0.31,-19.59,139.65,42.54
0.70,0.08,-0.31,-19.59,139.65,58.17
0.74,0.15,-0.31,-20.57,88.68,48.46
0.78,0.23,-0.32,-28.50,44.25,49.26
0.78,0.23,-0.32,-28.50,44.25,49.26
0.78,0.25,-0.32,-26.92,0.00,45.17
0.78,0.25,-0.32,-26.92,0.00,45.17
0.75,0.23,-0.28,-19.47,-41.08,39.92
0.75,0.23,-0.28,-17.58,-75.62,36.44
0.72,0.26,-0.19,-17.58,-75.62,36.44
0.66,0.26,-0.08,-16.05,-103.94,30.88
0.66,0.26,-0.08,-16.05,-103.94,30.88
0.64,0.30,0.05,-23.50,-121.83,18.86
0.64,0.30,0.05,-23.50,-121.83,8.06
0.62,0.32,0.16,-30.03,-133.79,8.06
0.62,0.33,0.20,-31.68,-148.38,-0.85
0.62,0.33,0.20,-31.68,-148.38,-0.85
0.57,0.30,0.21,-24.35,-170.59,-6.41
0.57,0.30,0.21,-24.35,-170.59,-6.41
0.50,0.20,0.22,-15.20,-192.20,-11.05
0.47,0.18,0.20,-21.06,-209.53,-14.40
0.45,0.18,0.20,-21.06,-209.53,-14.40
0.37,0.16,0.20,-24.60,-231.57,-11.47
0.37,0.16,0.20,-24.60,-231.57,-11.47
0.29,0.14,0.28,-24.35,-250.73,-8.36
0.29,0.18,0.46,-27.71,-262.15,-6.16
0.22,0.18,0.46,-27.71,-262.15,-6.16
0.16,0.25,0.65,-29.24,-267.09,-4.52
0.16,0.25,0.65,-29.24,-267.09,-4.52
0.10,0.29,0.80,-24.60,-270.32,-4.94
0.10,0.29,0.90,-14.28,-268.80,-8.48
0.04,0.27,0.90,-14.28,-268.80,-8.48
-0.00,0.20,0.94,-6.16,-257.20,-11.66
-0.00,0.20,0.94,-6.16,-257.20,-11.66
-0.02,0.14,0.94,-5.13,-240.48,-11.17
-0.02,0.14,0.94,-12.70,-226.56,-7.02
-0.01,0.14,0.92,-12.70,-226.56,-7.02
-0.01,0.15,0.91,-17.88,-221.13,-1.89
-0.01,0.15,0.91,-17.88,-221.13,-1.89
0.01,0.15,0.96,-16.30,-221.92,4.94
0.01,0.15,0.96,-21.61,-223.82,8.91
-0.04,0.24,1.07,-21.61,-223.82,8.91
-0.12,0.30,1.31,-23.01,-222.60,11.47
-0.12,0.30,1.31,-23.01,-222.60,11.47
-0.18,0.31,1.47,-14.28,-209.11,9.52
-0.18,0.31,1.47,-14.28,-182.31,6.29
-0.21,0.33,1.56,-15.75,-182.31,6.29
-0.23,0.37,1.61,-18.31,-153.02,4.21
-0.23,0.37,1.61,-18.31,-153.02,4.21
-0.25,0.33,1.59,-13.98,-125.37,1.22
-0.25,0.33,1.59,-13.98,-125.37,-0.98
-0.25,0.25,1.53,-11.17,-97.17,-0.98
-0.25,0.20,1.43,-14.47,-73.36,1.04
-0.25,0.20,1.43,-14.47,-73.36,1.04
-0.21,0.24,1.31,-20.51,-58.17,7.45
-0.21,0.24,1.31,-20.51,-58.17,7.45
-0.19,0.31,1.21,-21.18,-54.02,12.88
-0.20,0.35,1.18,-16.72,-56.46,12.27
-0.20,0.35,1.18,-16.72,-56.46,12.27
-0.22,0.35,1.21,-13.73,-56.46,8.97
-0.22,0.35,1.21,-13.73,-56.46,8.97
-0.20,0.33,1.16,-16.91,-47.91,3.11
-0.20,0.33,1.16,-24.78,-38.76,-2.26
-0.21,0.37,1.27,-24.78,-38.76,-2.26
-0.21,0.38,1.28,-9.89,-28.08,-1.77
-0.21,0.38,1.28,-9.89,-28.08,-1.77
-0.19,0.36,1.25,-5.13,-11.84,-6.47
-0.19,0.36,1.19,-4.33,3.60,-12.08
-0.18,0.31,1.19,-4.33,3.60,-12.08
-0.17,0.25,1.11,-3.36,15.93,-14.28
-0.17,0.25,1.11,-3.36,15.93,-14.28
-0.15,0.23,1.01,-2.93,22.28,-12.51
-0.15,0.23,1.01,-2.93,23.38,-8.97
-0.14,0.22,0.91,-2.75,23.38,-8.97
-0.12,0.21,0.80,-4.64,20.26,-5.49
-0.12,0.21,0.80,-4.64,20.26,-5.49
-0.09,0.22,0.72,-8.97,11.05,-1.46
-0.09,0.22,0.72,-8.97,11.05,14.16
-0.07,0.24,0.69,-11.47,-2.38,2.69
-0.07,0.30,0.73,-13.55,-16.17,4.46
-0.07,0.30,0.73,-13.55,-16.17,4.46
-0.07,0.33,0.82,-14.83,-26.67,2.14
-0.07,0.33,0.82,-14.83,-26.67,2.14
-0.09,0.31,0.91,-15.44,-29.30,-2.26
-0.09,0.31,0.94,-14.95,-26.12,-5.68
-0.10,0.28,0.95,-14.95,-26.12,-5.68
-0.12,0.23,1.00,-13.73,-21.73,-6.23
-0.12,0.23,1.00,-13.73,-21.73,-6.23
-0.13,0.22,1.03,-11.17,-15.38,-4.82
-0.13,0.22,1.04,-6.29,-8.79,-1.59
-0.13,0.22,1.04,-6.29,-8.79,-1.59
-0.13,0.22,1.04,-1.34,-2.87,2.44
-0.13,0.22,1.04,-1.34,-2.87,2.44
-0.13,0.22,1.00,1.95,3.48,6.04
-0.13,0.22,1.00,2.69,8.67,9.70
-0.11,0.21,0.92,2.69,8.67,9.70
-0.09,0.27,0.84,0.12,7.63,13.43

-0.23,0.59,1.92,33.45,80.14,-19.59
-0.23,0.59,1.92,33.45,80.14,-19.59
-0.31,0.64,2.19,46.14,122.74,-32.04
-0.31,0.64,2.19,72.51,177.37,-47.06
-0.43,0.57,2.25,72.51,177.37,-47.06
-0.50,0.50,2.21,92.83,242.07,-60.73
-0.50,0.50,2.21,92.83,242.07,-60.73
-0.62,0.50,2.11,113.83,303.10,-67.26
-0.62,0.50,2.11,113.83,303.10,-67.26
-0.69,0.47,1.95,135.74,358.89,-69.34
-0.73,0.37,1.60,151.73,411.74,-69.03
-0.73,0.37,1.60,151.73,411.74,-69.03
-0.69,0.31,1.24,155.40,452.88,-65.55
-0.69,0.31,1.24,155.40,452.88,-65.55
-0.52,0.09,0.78,164.06,471.50,-49.13
-0.52,0.09,0.78,132.81,474.18,-35.16
-0.36,-0.01,0.41,136.11,474.18,-35.16
-0.16,-0.10,0.16,88.81,456.79,-23.80
-0.16,-0.10,0.16,88.81,456.79,-23.80
0.06,-0.16,-0.02,46.57,424.38,-11.11
0.06,-0.16,-0.02,46.57,424.38,-11.11
0.26,-0.17,-0.09,12.57,383.54,4.21
0.26,-0.12,-0.06,-8.97,332.95,21.97
0.37,-0.12,-0.06,-8.97,332.95,21.97
0.47,-0.06,-0.05,-17.46,282.23,36.38
0.47,-0.06,-0.05,-17.46,282.23,36.38
0.60,0.05,-0.12,-17.70,237.61,47.73
0.60,0.05,-0.12,-9.77,190.86,54.02
0.67,0.11,-0.25,-9.77,190.86,54.02
0.73,0.15,-0.34,-2.93,144.71,52.80
0.73,0.15,-0.34,-2.93,144.71,52.80
0.75,0.19,-0.35,-6.71,103.39,44.74
0.75,0.19,-0.35,-6.71,103.39,44.74
0.77,0.20,-0.35,-11.90,66.10,32.59
0.77,0.16,-0.42,-13.73,30.21,22.34
0.81,0.16,-0.42,-13.73,30.21,22.34
0.83,0.12,-0.47,-14.22,-11.90,18.01
0.83,0.12,-0.47,-14.22,-11.90,18.01
0.79,0.11,-0.43,-12.57,-61.22,17.40
0.79,0.11,-0.43,-12.57,-106.45,15.93
0.72,0.14,-0.29,-14.22,-106.45,15.93
0.67,0.16,-0.14,-20.02,-138.49,11.05
0.67,0.16,-0.14,-20.02,-138.49,11.05
0.62,0.16,0.02,-21.91,-161.32,7.02
0.62,0.16,0.02,-21.91,-161.32,3.48
0.59,0.20,0.23,-20.81,-180.97,3.48
0.53,0.22,0.42,-17.27,-197.45,0.79
0.53,0.22,0.42,-17.27,-197.45,0.79
0.49,0.20,0.49,-11.84,-210.57,-4.03
0.49,0.20,0.49,-11.84,-210.57,-4.03
0.41,0.18,0.63,-12.02,-219.60,-9.22
0.41,0.18,0.63,-4.46,-216.80,-10.86
0.35,0.15,0.71,-4.46,-216.80,-10.86
0.32,0.14,0.74,-5.13,-203.86,-12.70
0.32,0.14,0.74,-5.13,-203.86,-12.70
0.32,0.14,0.71,-7.14,-192.50,-13.24
0.32,0.14,0.71,-8.36,-190.98,-14.22
0.29,0.10,0.65,-8.36,-190.98,-14.22
0.26,0.04,0.54,-9.77,-198.97,-11.84
0.26,0.04,0.54,-9.77,-198.97,-11.84
0.19,-0.01,0.48,-16.30,-216.31,-4.39
0.19,-0.01,0.48,-16.30,-236.51,5.62
0.17,-0.03,0.49,-24.05,-236.51,5.62
0.08,0.12,0.73,-39.25,-255.74,14.40
0.08,0.12,0.73,-39.25,-255.74,14.40
0.01,0.21,0.98,-37.84,-269.96,22.89
0.01,0.21,0.98,-37.84,-269.96,22.89
-0.02,0.27,1.15,-34.73,-269.47,22.34
-0.02,0.27,1.15,-31.74,-257.75,16.54
-0.01,0.33,1.34,-31.74,-257.75,16.54
-0.01,0.38,1.49,-19.04,-238.83,9.64
-0.01,0.38,1.49,-19.04,-238.83,9.64
-0.03,0.39,1.59,-5.68,-213.62,0.31
-0.03,0.39,1.59,-5.68,-182.92,-11.11
-0.07,0.36,1.61,2.20,-182.92,-11.11
-0.07,0.28,1.45,3.48,-150.21,-21.36
-0.07,0.28,1.45,3.48,-150.21,-21.36
-0.05,0.25,1.22,-5.31,-127.01,-26.73
-0.05,0.25,1.22,-5.31,-111.39,-28.32
-0.07,0.20,1.06,-13.79,-121.15,-28.32
-0.12,0.15,1.07,-20.75,-125.79,-27.28
-0.12,0.15,1.07,-20.75,-125.79,-27.28
-0.17,0.11,1.14,-33.81,-129.88,-24.78
-0.17,0.11,1.14,-33.81,-129.46,-21.00
-0.23,0.18,1.40,-51.51,-129.46,-21.00
-0.26,0.19,1.54,-41.38,-117.31,-12.88
-0.26,0.19,1.54,-41.38,-117.31,-12.88
-0.28,0.20,1.62,-33.94,-93.51,-7.75
-0.28,0.20,1.62,-22.58,-64.21,-2.38
-0.26,0.20,1.61,-22.58,-64.21,-2.38
-0.21,0.20,1.47,-13.67,-34.24,2.50
-0.21,0.20,1.47,-13.67,-34.24,2.50
-0.16,0.21,1.24,-10.99,-12.70,6.29
-0.16,0.21,1.24,-9.34,-4.64,8.54
-0.11,0.22,1.00,-9.34,-4.64,8.54
-0.09,0.25,0.83,-13.12,-7.63,9.77
-0.09,0.25,0.83,-13.12,-7.63,9.77
-0.08,0.25,0.72,-17.70,-17.88,8.36
-0.08,0.25,0.72,-17.70,-17.88,8.36
-0.07,0.25,0.69,-26.00,-31.74,5.49
-0.07,0.27,0.75,-37.90,-46.39,3.42
-0.07,0.27,0.75,-37.90,-46.39,3.42
-0.07,0.24,0.80,-43.58,-56.21,0.55
-0.07,0.24,0.80,-43.58,-56.21,0.55
-0.11,0.31,1.05,-52.61,-60.67,-4.33
-0.11,0.31,1.21,-32.17,-57.74,-1.10
-0.15,0.30,1.21,-32.17,-57.74,-1.10
-0.15,0.28,1.21,-18.25,-39.43,-0.79
-0.15,0.28,1.21,-18.25,-39.43,-0.79
-0.13,0.26,1.12,-12.45,-16.97,-3.05
-0.13,0.26,1.00,-8.36,-2.87,-3.11
-0.12,0.22,1.00,-8.36,-2.87,-3.11
-0.11,0.22,0.86,-7.08,2.32,-0.24
-0.11,0.22,0.86,-7.08,2.32,-0.24
-0.10,0.24,0.71,-7.69,-0.61,2.26
-0.10,0.24,0.71,-7.87,-10.62,3.42
-0.09,0.23,0.61,-7.87,-10.62,3.42
-0.12,0.23,0.67,-12.27,-26.67,4.88
-0.12,0.23,0.67,-12.27,-26.67,4.88
-0.15,0.25,0.79,-18.49,-38.88,6.59
-0.15,0.25,0.79,-18.49,-43.95,6.96
-0.16,0.29,0.91,-23.19,-43.95,6.96
-0.17,0.31,1.04,-21.79,-45.65,5.68
-0.17,0.31,1.04,-21.79,-45.65,5.68
-0.19,0.32,1.16,-13.12,-42.85,4.27
-0.19,0.32,1.16,-13.12,-42.85,4.27
-0.19,0.31,1.21,-5.74,-33.02,3.54
-0.20,0.30,1.21,1.34,-18.43,3.17

-0.25,0.53,1.75,41.20,20.81,-15.26
-0.25,0.53,1.75,41.20,20.81,-15.26
-0.29,0.60,1.90,42.24,57.50,-29.17
-0.29,0.60,1.99,59.69,105.83,-46.20
-0.36,0.60,1.99,59.69,105.83,-46.20
-0.49,0.47,2.00,88.13,158.57,-59.57
-0.49,0.47,2.00,88.13,158.57,-59.57
-0.54,0.34,2.06,107.91,218.51,-69.95
-0.54,0.34,2.06,107.91,218.51,-69.95
-0.65,0.29,2.12,125.24,278.69,-69.95
-0.74,0.26,2.04,147.22,338.68,-59.27
-0.75,0.26,2.04,147.22,338.68,-59.27
-0.75,0.24,1.74,164.55,395.63,-48.58
-0.75,0.24,1.74,164.55,395.63,-48.58
-0.65,0.30,1.44,183.96,438.72,-33.87
-0.65,0.30,1.44,183.96,454.35,-9.03
-0.53,0.13,0.90,211.79,457.34,-9.03
-0.33,0.08,0.50,175.11,460.08,-2.62
-0.33,0.08,0.50,175.11,460.08,-2.62
-0.13,-0.02,0.23,131.41,445.92,2.26
-0.13,-0.02,0.23,131.41,445.92,2.26
0.08,-0.06,0.09,82.89,420.53,6.65
0.08,-0.06,0.09,82.89,383.73,10.93
0.24,-0.09,0.09,36.74,383.73,10.93
0.36,-0.13,0.17,7.63,340.82,16.54
0.36,-0.13,0.17,7.63,340.82,16.54
0.42,-0.11,0.30,-2.01,295.29,25.33
0.42,-0.11,0.30,-2.01,295.29,25.33
0.48,-0.04,0.34,4.70,255.43,36.87
0.48,-0.04,0.34,17.58,228.21,44.56
0.50,0.02,0.26,17.58,228.21,44.56
0.54,0.05,0.14,25.33,206.60,45.65
0.54,0.05,0.14,25.33,206.60,45.65
0.60,0.06,-0.02,27.34,186.16,42.54
0.60,0.06,-0.02,27.34,186.16,42.54
0.66,0.05,-0.16,25.27,163.88,38.33
0.66,0.05,-0.16,25.27,132.63,33.57
0.70,0.04,-0.24,18.62,136.90,33.57
0.73,0.03,-0.27,9.46,106.81,29.36
0.73,0.03,-0.27,9.46,106.81,29.36
0.78,0.04,-0.33,-0.24,74.65,26.18
0.78,0.04,-0.33,-0.24,74.65,26.18
0.84,0.05,-0.38,-6.65,36.99,24.72
0.84,0.05,-0.38,-6.65,-5.07,23.99
0.85,0.04,-0.37,-7.26,-5.07,23.99
0.86,0.08,-0.29,-13.92,-44.80,23.62
0.86,0.08,-0.29,-13.92,-44.80,23.62
0.86,0.14,-0.22,-20.20,-82.28,21.48
0.86,0.14,-0.22,-20.20,-82.28,16.85
0.83,0.21,-0.11,-20.39,-118.71,16.85
0.76,0.18,0.01,-12.82,-150.88,11.78
0.76,0.18,0.01,-12.82,-150.88,11.78
0.68,0.15,0.14,-11.41,-177.19,3.85
0.68,0.15,0.14,-11.41,-177.19,3.85
0.59,0.15,0.26,-10.56,-197.14,-1.40
0.59,0.15,0.26,-13.79,-206.48,-9.16
0.51,0.14,0.36,-13.79,-206.48,-9.16
0.46,0.13,0.47,-20.51,-207.82,-16.48
0.46,0.13,0.47,-20.51,-207.82,-16.48
0.45,0.13,0.47,-20.81,-204.22,-20.69
0.45,0.13,0.47,-20.81,-206.12,-24.17
0.41,0.14,0.50,-21.79,-206.12,-24.17
0.35,0.09,0.51,-19.17,-212.59,-27.40
0.35,0.09,0.51,-19.17,-212.59,-27.40
0.28,-0.00,0.50,-22.09,-219.24,-29.05
0.28,-0.00,0.50,-22.09,-219.24,-25.57
0.21,-0.01,0.59,-34.42,-225.77,-25.57
0.16,-0.06,0.60,-37.05,-231.38,-15.44
0.16,-0.06,0.60,-37.05,-231.38,-15.44
0.10,-0.12,0.56,-48.71,-237.12,-5.43
0.10,-0.12,0.56,-48.71,-247.13,9.09
0.05,-0.13,0.62,-65.06,-247.13,9.09
0.04,-0.06,0.74,-73.18,-255.49,27.89
0.04,-0.06,0.74,-73.18,-255.49,27.89
0.00,0.05,0.90,-76.72,-262.94,43.27
0.00,0.05,0.90,-76.72,-262.94,43.27
-0.04,0.12,1.08,-73.97,-264.95,51.03
-0.04,0.18,1.24,-70.62,-256.47,52.86
-0.04,0.18,1.24,-70.62,-256.47,52.86
0.02,0.28,1.44,-63.60,-240.91,51.39
0.02,0.28,1.44,-63.60,-240.91,51.39
0.02,0.39,1.62,-41.99,-223.75,47.06
0.02,0.39,1.62,-26.37,-200.07,37.23
-0.01,0.47,1.73,-18.19,-200.07,37.23
-0.03,0.46,1.68,-5.13,-165.47,18.13
-0.03,0.46,1.68,-5.13,-165.47,18.13
-0.04,0.36,1.51,-0.18,-130.98,-2.26
-0.04,0.36,1.51,-0.18,-130.98,-2.26
-0.07,0.25,1.33,-3.91,-105.29,-16.11
-0.10,0.15,1.21,-12.27,-89.42,-21.97
-0.10,0.15,1.21,-12.27,-89.42,-21.97
-0.14,0.10,1.16,-26.06,-82.34,-20.39
-0.14,0.10,1.16,-26.06,-82.34,-4.76
-0.17,0.09,1.16,-39.25,-80.87,-13.55
-0.19,0.07,1.15,-51.51,-81.18,-5.31
-0.19,0.07,1.15,-51.51,-81.18,-5.31
-0.20,0.15,1.33,-65.06,-80.69,3.23
-0.20,0.15,1.33,-65.06,-80.69,3.23
-0.17,0.22,1.45,-52.06,-73.97,14.65
-0.16,0.33,1.53,-35.46,-60.61,21.00
-0.16,0.33,1.53,-35.46,-60.61,21.00
-0.14,0.40,1.52,-15.38,-43.52,21.61
-0.14,0.40,1.52,-15.38,-43.52,21.61
-0.11,0.38,1.35,1.95,-20.51,15.63
-0.11,0.38,1.35,6.16,0.06,6.90
-0.07,0.35,1.10,6.16,0.06,6.90
-0.04,0.33,0.89,3.36,8.73,-0.31
-0.04,0.33,0.89,3.36,8.73,-0.31
-0.03,0.29,0.76,-0.67,5.68,-5.92
-0.03,0.29,0.76,-0.67,5.68,-5.92
-0.04,0.25,0.73,-7.75,-2.56,-10.01
-0.04,0.24,0.76,-15.93,-12.08,-12.57
-0.04,0.24,0.76,-15.93,-12.08,-12.57
-0.06,0.24,0.85,-21.00,-21.06,-14.04
-0.06,0.24,0.85,-21.00,-21.06,-14.04
-0.09,0.22,0.96,-22.34,-26.12,-13.67
-0.10,0.20,1.02,-20.63,-24.48,-11.84
-0.10,0.20,1.02,-20.63,-24.48,-11.84
-0.09,0.21,1.04,-16.54,-19.23,-8.42
-0.09,0.21,1.04,-16.54,-19.23,-8.42
-0.07,0.22,1.05,-8.42,-14.83,-5.13
-0.07,0.24,1.05,3.05,-10.80,-2.38
-0.07,0.24,1.05,3.05,-10.80,-2.38
-0.08,0.24,1.01,11.84,-5.49,-0.55
-0.08,0.24,1.01,11.84,-5.49,-0.55
-0.06,0.26,0.94,11.60,0.00,-1.40
-0.06,0.26,0.88,9.09,1.22,-3.60
-0.05,0.25,0.88,9.09,1.22,-3.60

-0.16,0.28,1.82,30.15,62.93,8.18
-0.16,0.28,1.82,30.15,62.93,8.18
-0.22,0.33,2.05,50.42,93.38,9.22
-0.22,0.33,2.05,77.03,136.90,9.03
-0.32,0.28,2.11,77.03,136.90,9.03
-0.35,0.24,1.95,91.61,189.33,10.13
-0.35,0.24,1.95,91.61,189.33,10.13
-0.30,0.25,1.73,96.80,237.67,11.90
-0.30,0.25,1.73,96.80,237.67,11.90
-0.26,0.27,1.56,103.15,272.46,16.30
-0.26,0.27,1.56,105.35,297.18,19.90
-0.24,0.26,1.45,105.35,297.18,19.90
-0.23,0.19,1.38,98.88,318.18,20.20
-0.23,0.19,1.38,98.88,318.18,20.20
-0.21,0.12,1.32,85.39,337.77,20.20
-0.21,0.12,1.32,85.39,337.77,20.20
-0.20,0.07,1.26,69.09,353.21,22.09
-0.20,0.07,1.26,66.71,363.95,30.88
-0.17,-0.06,1.21,66.71,363.95,30.88
-0.17,-0.15,1.18,61.04,371.40,41.38
-0.17,-0.15,1.18,61.04,371.40,41.38
-0.20,-0.14,1.15,48.83,376.40,55.42
-0.20,-0.14,1.15,48.83,376.40,55.42
-0.17,-0.11,1.00,43.52,387.08,70.01
-0.17,-0.11,0.77,37.60,400.45,80.44
-0.09,-0.06,0.77,37.60,400.45,80.44
0.06,0.01,0.47,28.69,409.00,86.98
0.06,0.01,0.47,28.69,409.00,86.98
0.25,0.04,0.14,26.79,407.23,89.11
0.25,0.04,0.14,26.79,407.23,89.11
0.43,0.08,-0.12,17.40,390.81,87.77
0.43,0.08,-0.12,1.77,362.24,83.86
0.57,0.11,-0.30,7.20,362.24,83.86
0.70,0.16,-0.40,-6.10,324.22,79.22
0.70,0.16,-0.40,-6.10,324.22,79.22
0.77,0.25,-0.45,-19.23,281.74,72.20
0.77,0.25,-0.45,-19.23,281.74,72.20
0.84,0.30,-0.50,-24.96,237.55,61.16
0.84,0.30,-0.50,-23.19,189.82,48.16
0.91,0.33,-0.56,-23.19,189.82,48.16
0.92,0.31,-0.60,-9.40,136.11,34.97
0.92,0.31,-0.60,-9.40,136.11,34.97
0.90,0.21,-0.58,6.35,83.56,22.09
0.90,0.21,-0.58,6.35,83.56,22.09
0.87,0.17,-0.51,12.27,38.82,12.94
0.87,0.17,-0.51,10.62,4.64,4.94
0.84,0.18,-0.43,10.62,4.64,4.94
0.80,0.18,-0.31,7.57,-25.76,-4.64
0.80,0.18,-0.31,7.57,-25.76,-4.64
0.76,0.14,-0.22,9.09,-54.20,-14.47
0.76,0.14,-0.22,9.09,-54.20,-30.09
0.73,0.10,-0.22,12.33,-79.71,-20.94
0.69,0.02,-0.21,13.61,-108.83,-24.90
0.69,0.02,-0.21,13.61,-108.83,-24.90
0.64,-0.05,-0.17,14.22,-140.14,-26.06
0.64,-0.05,-0.17,14.22,-140.14,-26.06
0.62,-0.06,-0.20,9.28,-167.11,-23.44
0.62,-0.02,-0.26,-2.20,-193.91,-20.02
0.61,-0.02,-0.26,-2.20,-193.91,-20.02
0.61,0.00,-0.31,-13.98,-226.07,-18.25
0.61,0.00,-0.31,-13.98,-226.07,-18.25
0.54,0.09,-0.25,-26.06,-261.60,-19.65
0.42,0.18,-0.05,-34.12,-296.33,-22.64
0.43,0.18,-0.05,-34.12,-296.33,-22.64
0.30,0.30,0.24,-36.56,-323.06,-30.76
0.30,0.30,0.24,-36.56,-323.06,-30.76
0.17,0.38,0.53,-35.52,-339.78,-43.33
0.17,0.38,0.75,-26.00,-346.86,-58.41
0.05,0.37,0.78,-26.00,-346.86,-58.41
-0.02,0.32,0.98,-10.01,-345.03,-70.92
-0.02,0.32,0.98,-10.01,-345.03,-70.92
-0.04,0.26,0.99,11.41,-334.90,-76.35
-0.04,0.26,0.99,29.11,-322.75,-77.09
-0.03,0.22,0.87,29.11,-322.75,-77.09
-0.05,0.15,0.73,37.23,-316.41,-77.03
-0.05,0.15,0.73,37.23,-316.41,-77.03
-0.07,0.05,0.61,34.06,-313.11,-76.97
-0.07,0.05,0.61,34.06,-313.11,-76.97
-0.08,0.02,0.56,13.43,-312.62,-74.28
-0.11,0.00,0.58,-13.18,-315.98,-69.95
-0.10,0.00,0.58,-13.18,-315.98,-69.95
-0.14,0.00,0.87,-39.73,-319.15,-64.03
-0.14,0.00,0.87,-39.73,-319.15,-64.03
-0.14,0.02,1.17,-56.76,-311.46,-56.76
-0.14,0.02,1.49,-72.57,-292.36,-51.15
-0.14,0.14,1.48,-72.57,-292.36,-51.15
-0.17,0.21,1.76,-69.70,-267.03,-49.87
-0.17,0.21,1.76,-69.70,-267.03,-49.87
-0.22,0.20,1.99,-50.90,-233.46,-52.73
-0.22,0.20,1.99,-23.86,-186.95,-53.77
-0.27,0.12,2.06,-23.86,-186.95,-53.77
-0.25,0.03,1.90,0.49,-129.03,-50.48
-0.25,0.03,1.90,0.49,-129.03,-50.48
-0.18,-0.03,1.61,9.58,-74.52,-44.62
-0.18,-0.03,1.61,9.58,-37.78,-36.19
-0.12,-0.05,1.34,7.93,-37.78,-36.19
-0.08,-0.03,1.13,4.76,-20.75,-24.60
-0.08,-0.03,1.13,4.76,-20.75,-24.60
-0.05,0.02,0.99,1.40,-16.72,-14.10
-0.05,0.02,0.99,1.40,-16.72,-14.10
-0.02,0.09,0.87,-4.21,-20.32,-7.45
-0.00,0.17,0.81,-10.56,-30.94,-4.94
-0.00,0.17,0.81,-10.56,-30.94,-4.94
-0.00,0.20,0.82,-14.04,-46.51,-6.29
-0.00,0.20,0.82,-14.04,-46.51,-6.29
-0.03,0.18,0.99,-13.92,-60.91,-8.12
-0.07,0.17,1.17,-13.43,-67.02,-9.28
-0.07,0.17,1.17,-13.43,-67.02,-9.28
-0.12,0.16,1.33,-12.08,-60.67,-8.85
-0.12,0.16,1.33,-12.08,-60.67,-8.85
-0.15,0.14,1.39,-8.24,-45.96,-6.47
-0.15,0.14,1.32,-2.32,-28.26,-1.46
-0.12,0.15,1.32,-2.32,-28.26,-1.46
-0.09,0.19,1.19,2.38,-15.50,4.39
-0.09,0.19,1.19,2.38,-15.50,4.39
-0.05,0.20,1.08,9.22,-11.78,7.93
-0.05,0.20,1.08,9.22,-11.78,8.18
-0.03,0.22,1.00,13.43,-13.12,8.18
-0.01,0.22,0.98,12.15,-15.38,5.37
-0.01,0.22,0.98,12.15,-15.38,5.37
-0.00,0.20,1.03,7.14,-17.88,0.61
-0.00,0.20,1.03,7.14,-17.88,0.61
-0.01,0.19,1.10,1.10,-18.92,-2.93
-0.01,0.19,1.10,-4.46,-16.42,-4.58
-0.02,0.18,1.15,-4.46,-16.42,-4.58
-0.02,0.16,1.18,-8.30,-12.02,-4.94
-0.02,0.16,1.18,-8.30,-12.02,-4.94
-0.02,0.16,1.17,-10.62,-8.42,-3.48

-0.32,0.20,1.82,20.32,46.33,15.44
-0.32,0.20,1.82,20.32,46.33,15.44
-0.38,0.24,2.15,42.97,72.63,20.08
-0.38,0.24,2.15,66.22,119.38,21.36
-0.47,0.30,2.50,66.22,119.38,21.36
-0.62,0.21,2.67,92.83,184.33,19.47
-0.62,0.21,2.67,92.83,184.33,19.47
-0.71,0.14,2.66,113.46,267.52,19.47
-0.71,0.14,2.66,113.46,267.52,19.47
-0.87,0.14,2.55,143.19,346.25,29.66
-0.87,0.14,2.55,174.44,411.74,51.39
-1.06,0.13,2.16,181.82,411.74,51.39
-1.05,0.07,1.58,207.52,467.53,72.63
-1.05,0.07,1.58,207.52,467.53,72.63
-0.88,0.09,1.06,217.77,502.50,96.19
-0.88,0.09,1.06,217.77,502.50,96.19
-0.67,0.22,0.74,212.59,512.63,121.64
-0.67,0.22,0.74,212.59,512.63,152.89
-0.45,0.16,0.32,203.12,503.42,140.75
-0.45,0.15,0.03,152.47,490.23,136.60
-0.19,0.15,0.03,152.47,490.23,136.60
0.04,0.10,-0.15,94.18,471.13,122.74
0.04,0.10,-0.15,94.18,471.13,122.74
0.25,0.07,-0.22,38.51,441.83,106.99
